CodigoCompraAgil;CodigoProducto;Nombre;Descripcion;Cantidad;UnidadMedida
1057532-7-COT26;14111509;Artículos de papelería;12 TINTA IMPRESORA ( VER ARCHIVO ADJUNTO);12;EA
1057532-7-COT26;14111509;Artículos de papelería;10 PLUMONES DE PIZARRA  ( VER ARCHIVO ADJUNTO);10;EA
1057532-7-COT26;14111509;Artículos de papelería;1 RESMA ( VER ARCHIVO ADJUNTO);1;RM
1057532-7-COT26;14111509;Artículos de papelería;50 ESPIRALES ( VER ARCHIVO ADJUNTO);50;EA
1057532-7-COT26;14111509;Artículos de papelería;TOALLITA DESINFECTANTES    ( VER ARCHIVO ADJUNTO);6;EA
1057532-7-COT26;14111509;Artículos de papelería;CAJAS DE PAÑUELOS DESECHABLE ( VER ARCHIVO ADJUNTO);6;EA
1057532-7-COT26;14111509;Artículos de papelería;SACAPUNTAS  ( VER ARCHIVO ADJUNTO);6;EA
1057532-7-COT26;14111509;Artículos de papelería;HILO ( VER ARCHIVO ADJUNTO);6;EA
1057532-7-COT26;14111509;Artículos de papelería;PAPEL MAGNETICO ( VER ARCHIVO ADJUNTO);2;EA
1057532-7-COT26;14111509;Artículos de papelería;PAPEL LUSTRE ( VER ARCHIVO ADJUNTO);10;SOBR
1057532-7-COT26;14111509;Artículos de papelería;HUINCHA DE MEDIR ( VER ARCHIVO ADJUNTO);2;EA
1057532-7-COT26;14111509;Artículos de papelería;LAPICES DE COLORES X 12  ( VER ARCHIVO ADJUNTO);5;BX
1057532-7-COT26;14111509;Artículos de papelería;FRAGUE BLANCO ( VER ARCHIVO ADJUNTO);2;EA
1057532-7-COT26;14111509;Artículos de papelería;PEGAMENTO ( VER ARCHIVO ADJUNTO);2;EA
1057532-7-COT26;14111509;Artículos de papelería;PIEDRAS DECORATIVAS ( VER ARCHIVO ADJUNTO);4;BG
1057532-7-COT26;14111509;Artículos de papelería;MESCLADOR ( VER ARCHIVO ADJUNTO);6;EA
1057532-7-COT26;14111509;Artículos de papelería;OPALINA BLANCA ( VER ARCHIVO ADJUNTO);1;BX
1057532-7-COT26;14111509;Artículos de papelería;PAN DE ORO PARA MANUALIDADES  ( VER ARCHIVO ADJUNTO);12;EA
1057532-7-COT26;14111509;Artículos de papelería;CARPETA PLASTIFICADA ( VER ARCHIVO ADJUNTO);25;EA
1057532-7-COT26;14111509;Artículos de papelería;LAMINAS PARA PLASTIFICAR ( VER ARCHIVO ADJUNTO);4;BX
1057532-7-COT26;14111509;Artículos de papelería;PAPEL ENTRETENIDO ( VER ARCHIVO ADJUNTO);10;SOBR
1057532-7-COT26;14111509;Artículos de papelería;PAPEL KRAFT ( VER ARCHIVO ADJUNTO);30;PGL
1057532-7-COT26;14111509;Artículos de papelería;MEZCLADOR ( VER ARCHIVO ADJUNTO);5;EA
1057532-7-COT26;14111509;Artículos de papelería;LIJA ( VER ARCHIVO ADJUNTO);20;EA
1057532-7-COT26;14111509;Artículos de papelería;LAPICES ( VER ARCHIVO ADJUNTO);1;KIT
1057532-7-COT26;14111509;Artículos de papelería;MOLDE DE SILICONA ( VER ARCHIVO ADJUNTO);15;EA
1057532-7-COT26;14111509;Artículos de papelería;TENAZA ( VER ARCHIVO ADJUNTO);2;EA
1057532-7-COT26;14111509;Artículos de papelería;SILICONA LIQUIDA ( VER ARCHIVO ADJUNTO);2;EA
1057532-7-COT26;14111509;Artículos de papelería;PAPEL FOTOGRAFICO T/CARTA. ( VER ARCHIVO ADJUNTO);100;EA
1057532-7-COT26;14111509;Artículos de papelería;TENAZA ( VER ARCHIVO ADJUNTO);2;EA
1057532-7-COT26;14111509;Artículos de papelería;CAJAS DE TRUPAN ( VER ARCHIVO ADJUNTO);5;BX
1057532-7-COT26;14111509;Artículos de papelería;GOMA EVA ( VER ARCHIVO ADJUNTO);10;SOBR
1057532-7-COT26;14111509;Artículos de papelería;PALOS DE HELADOS ( VER ARCHIVO ADJUNTO);10;PK
1057532-7-COT26;14111509;Artículos de papelería;CARTON PIEDRA ( VER ARCHIVO ADJUNTO);10;EA
1057532-7-COT26;14111509;Artículos de papelería;RESINA ( VER ARCHIVO ADJUNTO);15;EA
1057532-7-COT26;14111509;Artículos de papelería;TIJERA ( VER ARCHIVO ADJUNTO);5;EA
