CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057922-36-AG25;1;41103700;Equipamiento para laboratorios / Equipos e insumos para laboratorio / Tinas y bateas de laboratorio;41103710;Baños de agua de agitación orbital;Baño Termorregulado / Según especificaciones Adjuntas;Baño Termorregulado 8lt, Rango Amb. +5-100°C Prec. 0.1°C Disp Digital HYDRO H8 CODIGO: L002901 LAUDA  Plazo de Entrega de 59 días Corridos   Garantía Técnica 12 meses;1.0;;1998000.0;0.0;0.0
1057922-97-AG25;1;41103000;Equipamiento para laboratorios / Equipos e insumos para laboratorio / Equipo de enfriamiento para laboratorio;41103011;Refrigeradores o congeladores de uso general;Refrigerador Clínico / Según Especificaciones Adjuntas;Refrigerador Vertical 610 Lt. 2 a 8°C Int. ABS Puerta Vidrio Pivotable SALVUM CODIGO: HYC-610 HAIER, PLAZO DE ENTREGA DE 29 DIAS CORRIDOS, Garantia Meses 12, Mantenciones Preventivas Anual 1, Incluye Inst/Puesta en Marcha SI, Incluye Capacitación SI.;1.0;;4874900.0;0.0;0.0
1057532-5028-SE25;1;15101500;Combustibles, lubricantes y anticorrosivos / Combustibles líquidos / Petróleo y derivados;15101505;Diesel;Convenio Suministro Petróleo Diésel para Calderas de Dispositivos Dependientes del Servicio de Salud Osorno// DSSO Rodriguez.;COTIZACIÓN SEGÚN ADJUNTOS;5000.0;;1049.0;0.0;5245000.0
1057532-4956-AG25;1;50221200;Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales procesados;50221202;Cereales en barra;100 BARRITAS DE CEREAL BAR CHOCO CEREAL X 400 GRAMOS;;100.0;;158.0;0.0;0.0
1057532-4956-AG25;2;50181900;Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces;50181905;Galletas dulces o pastelitos;5 PAQUETES DE GALLETA DE AVENA BERRIES Y CACAO X 180 GRAMOS;;5.0;;1366.0;0.0;0.0
1057532-4956-AG25;3;50181900;Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces;50181905;Galletas dulces o pastelitos;5 PAQUETES DE GALLETA DE AVENA MANZANA X 180 GRAMOS.;;5.0;;1366.0;0.0;0.0
1057532-4956-AG25;4;50192100;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Tentempiés;50192110;Nueces o frutos secos;10 PAQUETES DE MANI TOSTADO DE 100 GRAMOS C/U.;;10.0;;1155.0;0.0;0.0
1057532-4956-AG25;5;50192100;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Tentempiés;50192110;Nueces o frutos secos;10 PAQUETES DE MANI SIN SAL X 140 GRAMOS.;;10.0;;1155.0;0.0;0.0
1057532-4956-AG25;6;50181900;Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces;50181905;Galletas dulces o pastelitos;10 PAQUETES DE GALLETAS DE CHUÑO LIGH 20X125 GRAMOS;;10.0;;1681.0;0.0;0.0
1057532-4956-AG25;7;50181900;Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces;50181905;Galletas dulces o pastelitos;6 PAQUETES DE Galletas de soda light x 180 gramos cada uno.;;6.0;;1029.0;0.0;0.0
