CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-310-CM25;1;0;;0;BOLSA DE BASURA TREMEX PEQUEÑA 50X70 30 L ROLLO X 10 UNIDADES REGIÓN X;(1890411) BOLSA DE BASURA TREMEX PEQUEÑA 50X70 30 L ROLLO X 10 UNIDADES REGIÓN X;(1890411) BOLSA DE BASURA TREMEX PEQUEÑA 50X70 30 L ROLLO X 10 UNIDADES REGIÓN X , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;200.0;;596.0;0.0;119200.0
1057532-310-CM25;2;0;;0;BOLSA DE BASURA TREMEX EXTRA GRANDE 90X120 140 L ROLLO UNIDAD REGIÓN X;(1945328) BOLSA DE BASURA TREMEX EXTRA GRANDE 90X120 140 L ROLLO UNIDAD REGIÓN X;(1945328) BOLSA DE BASURA TREMEX EXTRA GRANDE 90X120 140 L ROLLO UNIDAD REGIÓN X , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;200.0;;2540.0;0.0;508000.0
1057532-310-CM25;3;0;;0;PAÑO ABSORBENTE MULTIUSO VIRUTEX DESINFECTANTE PAQUETE DE 90 UNIDADES REGIÓN X;(1918359) PAÑO ABSORBENTE MULTIUSO VIRUTEX DESINFECTANTE PAQUETE DE 90 UNIDADES REGIÓN X;(1918359) PAÑO ABSORBENTE MULTIUSO VIRUTEX DESINFECTANTE PAQUETE DE 90 UNIDADES REGIÓN X , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;100.0;;2409.0;0.0;240900.0
1057532-310-CM25;4;0;;0;ESCOBILLÓN VIRUTEX PRO USO INTERIOR FIBRA SUAVE MANGO METÁLICO 32 CM UNIDAD REGIÓN X;(1902107) ESCOBILLÓN VIRUTEX PRO USO INTERIOR FIBRA SUAVE MANGO METÁLICO 32 CM UNIDAD REGIÓN X;(1902107) ESCOBILLÓN VIRUTEX PRO USO INTERIOR FIBRA SUAVE MANGO METÁLICO 32 CM UNIDAD REGIÓN X , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;20.0;;2113.0;0.0;42260.0
1057532-310-CM25;5;0;;0;TRAPERO REUTILIZABLE VIRUTEX DESINFECTANTE C/ OJAL 40X60 CM PAQUETE 10 UNIDADES REGIÓN X;(1926859) TRAPERO REUTILIZABLE VIRUTEX DESINFECTANTE C/ OJAL 40X60 CM PAQUETE 10 UNIDADES REGIÓN X;(1926859) TRAPERO REUTILIZABLE VIRUTEX DESINFECTANTE C/ OJAL 40X60 CM PAQUETE 10 UNIDADES REGIÓN X , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;180.0;;1962.0;0.0;353160.0
1057532-310-CM25;6;0;;0;CERA PARA PISOS TREMEX LÍQUIDA BOTELLA 900 ML AUTO BRILLO INCOLORA UNIDAD REGIÓN X;(1895715) CERA PARA PISOS TREMEX LÍQUIDA BOTELLA 900 ML AUTO BRILLO INCOLORA UNIDAD REGIÓN X;(1895715) CERA PARA PISOS TREMEX LÍQUIDA BOTELLA 900 ML AUTO BRILLO INCOLORA UNIDAD REGIÓN X , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;48.0;;2098.0;0.0;100704.0
1057532-310-CM25;7;0;;0;LIMPIADOR DE PISOS TREMEX CONCENTRADO MULTIUSO BOTELLA 900 ML UNIDAD REGIÓN X;(1911151) LIMPIADOR DE PISOS TREMEX CONCENTRADO MULTIUSO BOTELLA 900 ML UNIDAD REGIÓN X;(1911151) LIMPIADOR DE PISOS TREMEX CONCENTRADO MULTIUSO BOTELLA 900 ML UNIDAD REGIÓN X , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;96.0;;935.0;0.0;89760.0
1057532-310-CM25;8;0;;0;DESINFECTANTE SUPERFICIES EN AEROSOL IGENIX ANTIBACTERIAL 360 ML UNIDAD REGIÓN X;(1931421) DESINFECTANTE SUPERFICIES EN AEROSOL IGENIX ANTIBACTERIAL 360 ML UNIDAD REGIÓN X;(1931421) DESINFECTANTE SUPERFICIES EN AEROSOL IGENIX ANTIBACTERIAL 360 ML UNIDAD REGIÓN X , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;96.0;;1531.0;0.0;146976.0
1057532-310-CM25;9;0;;0;LÍQUIDO LIMPIAVIDRIOS TREMEX BOTELLA C/PULVERIZADOR 500 CC UNIDAD REGIÓN X;(1912443) LÍQUIDO LIMPIAVIDRIOS TREMEX BOTELLA C/PULVERIZADOR 500 CC UNIDAD REGIÓN X;(1912443) LÍQUIDO LIMPIAVIDRIOS TREMEX BOTELLA C/PULVERIZADOR 500 CC UNIDAD REGIÓN X , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;24.0;;2037.0;0.0;48888.0
1057532-310-CM25;10;0;;0;LAVALOZAS CONCENTRADO LAVADO MANUAL VIRUTEX ANTIGRASA CÍTRICO 500 ML UNIDAD REGIÓN X;(1941011) LAVALOZAS CONCENTRADO LAVADO MANUAL VIRUTEX ANTIGRASA CÍTRICO 500 ML UNIDAD REGIÓN X;(1941011) LAVALOZAS CONCENTRADO LAVADO MANUAL VIRUTEX ANTIGRASA CÍTRICO 500 ML UNIDAD REGIÓN X , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;48.0;;1080.0;0.0;51840.0
