CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-5014-SE25;1;91111900;Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Cuidado de niños, personas enfermas y ancianos;91111904;Servicios de asistencia puertas adentro;ADQUISICIÓN 12 CUPOS RESIDENCIA PROTEGIDA PARA EL SERVICIO DE SALUD OSORNO EN LA CIUDAD DE OSORNO / AGOSTO 2025;VALOR DIA CAMA;370.0;;45500.0;0.0;16835000.0
1057532-4926-AG25;1;44111500;Equipos, accesorios y suministros de oficina / Accesorios de oficina y escritorio / Agendas y accesorios;44111512;Organizador de folletos;6 Portafolletos de acrilico. Dimensiones: 12 cm ancho x 24,5 cm alto x 12,3 cm fondo. Fabricado en acrílico clear de 3 mm. Espacio  interior permite hojas plastificadas.;6 Portafolletos de acrilico. Dimensiones: 12 cm ancho x 24,5 cm alto x 12,3 cm fondo. Fabricado en acrílico clear de 3 mm. Espacio  interior permite hojas plastificadas.;6.0;;6000.0;0.0;0.0
1057532-4926-AG25;2;44111500;Equipos, accesorios y suministros de oficina / Accesorios de oficina y escritorio / Agendas y accesorios;44111512;Organizador de folletos;1 Portafolletos Plegable. Estructura plegable de aluminio y cubierta acrílico. 155 cms de alto, espacio de exhibición por ambos lados, incluye bolso de transporte.;1 Portafolletos Plegable. Estructura plegable de aluminio y cubierta acrílico. 155 cms de alto, espacio de exhibición por ambos lados, incluye bolso de transporte.;1.0;;150000.0;0.0;0.0
1057532-4926-AG25;3;31201500;Artículos de fabricación y producción / Cintas adhesivas y selladores / Cinta adhesiva;31201513;Cintas de seguridad no-resbalón;1 Cinta antideslizante, Medidas: 50mm x 5 mts Negra;1 Cinta antideslizante, Medidas: 50mm x 5 mts Negra;1.0;;8000.0;0.0;0.0
1057532-4954-AG25;1;52151500;Muebles, accesorios, electrodomésticos y productos electrónicos / Utensilios y baterías de cocina, vajillas y otros productos de uso doméstico / Utensilios de cocina domésticos desechables;52151504;Tazas o vasos desechables domésticos;100 VASOS DE POLI PAPEL MEDIANO PARA CAFE.;;100.0;;50.0;0.0;0.0
1057532-4954-AG25;2;52151500;Muebles, accesorios, electrodomésticos y productos electrónicos / Utensilios y baterías de cocina, vajillas y otros productos de uso doméstico / Utensilios de cocina domésticos desechables;52151502;Platos desechables domésticos;50 PLATOS BANDEJAS DE POLI PAPEL MEDIANO.;;50.0;;500.0;0.0;0.0
1057532-4954-AG25;3;14111700;Productos de papel / Productos de papel / Productos de papel de uso personal;14111705;Servilletas de papel;5 PAQUETES DE SERVILLETAS BLANCAS;;5.0;;500.0;0.0;0.0
1057532-4954-AG25;4;52151600;Muebles, accesorios, electrodomésticos y productos electrónicos / Utensilios y baterías de cocina, vajillas y otros productos de uso doméstico / Utensilios de cocina domésticos;52151617;Cucharas de madera de uso doméstico;100 CUCHARAS DE MADERA PARA CAFE.;;100.0;;30.0;0.0;0.0
1057532-5001-CM25;1;0;;0;GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 45 KG REGIÓN DE LOS LAGOS;(4510601) GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 45 KG REGIÓN DE LOS LAGOS;(4510601) GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 45 KG REGIÓN DE LOS LAGOS , Región de los Lagos , Osorno, Av. Manuel Rodriguez 759. Osorno;12.0;;49763.0;0.0;597156.0
1057532-5001-CM25;2;0;;0;GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 15 KG REGIÓN DE LOS LAGOS;(4510584) GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 15 KG REGIÓN DE LOS LAGOS;(4510584) GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 15 KG REGIÓN DE LOS LAGOS , Región de los Lagos , Osorno, Av. Manuel Rodriguez 759. Osorno;6.0;;15503.0;0.0;93018.0
