CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-4200-SE25;1;42271700;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Sistemas y dispositivos de terapia de entrega de oxígeno;42271701;Cilindros de gas médicos o dispositivos relacionad;Arriendo de cilindros;Arriendo de cilindros;1471.0;;300.0;0.0;441300.0
1057532-4347-SE25;1;30222500;Artículos para estructuras, obras y construcciones / Construcciones permanentes / Construcciones para alojamiento;30222501;Casas residenciales;ADQUISICION 10 CUPOS RESIDENCIA PROTEGIDA DE ALTA COMPLEJIDAD PARA EL SERVICIO DE SALUD OSORNO EN LA CIUDAD DE OSORNO;ADQUISICION 10 CUPOS RESIDENCIA PROTEGIDA DE ALTA COMPLEJIDAD PARA EL SERVICIO DE SALUD OSORNO EN LA CIUDAD DE OSORNO;300.0;;65546.0;0.0;19663800.0
1057532-4256-SE25;1;70141600;Servicios agrícolas, pesqueros, forestales y relacionados con la fauna / Producción, administración y protección de cultivos / Protección de cultivos;70141605;Servicios integrados de gestión de plagas;Servicio Desratización: COSAM Rahue, Av. República # 570,;Servicio Desratización, Desinsectación y Desinfección S.S.O. y  establecimientos dependientes;1.0;;38000.0;0.0;38000.0
1057532-4247-AG25;1;14121500;Productos de papel / Papel y cartón para uso industrial / Cartón y papel para embalaje;14121503;Cartulina;50 PLIEGO DE CARTULINAS DIFERENTE COLORES;;50.0;;210.0;0.0;0.0
1057532-4247-AG25;2;60105700;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Materiales, artículos y suministros didácticos profesionales y para el desarrollo personal / Álbumes o libros de recuerdos y suministros;60105704;Barras de pegamento libres de ácido;10 BARRA DE PEGAMENTO STICK FIX DE 36 GRS.;;10.0;;778.0;0.0;0.0
1057532-4247-AG25;3;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111537;Papel de etiquetas;8 SOBRE ETIQUETA AUTOADHESIVAS BLANCAS 212X138 MM ADETEC;;8.0;;5099.0;0.0;0.0
1057532-4247-AG25;4;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111537;Papel de etiquetas;7 POST-IT CUBO NEON 5 COLORES DE 76X76 MM DE 500 HOJAS;;7.0;;2061.0;0.0;0.0
1057532-4247-AG25;5;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121708;Marcadores;15 MARCADORES DE PIZARRA COLORES NEGRO, AZUL, ROJO Y VERDE;;15.0;;462.0;0.0;0.0
1057532-4247-AG25;6;44121500;Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de correo;44121506;Sobres estándar;150 SOBRE BLANCO EXTRA OFICIO;;150.0;;213.0;0.0;0.0
1057532-4247-AG25;7;60123000;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Artesanía de espuma;60123001;Figuras de goma Eva;10 SET DE GOMA SURTIDO COLORES, DE 20X30 CMS.;;10.0;;924.0;0.0;0.0
1057532-4247-AG25;8;14111600;Productos de papel / Productos de papel / Papel fantasía;14111610;Cartulina;15 PLIEGO DE PAPEL CRAFT;15 PLIEGO DE PAPEL CRAFT;15.0;;130.0;0.0;0.0
1057532-4247-AG25;9;60105500;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Materiales, artículos y suministros didácticos profesionales y para el desarrollo personal / Materiales educativos de diseño del hogar e interiores;60105505;Materiales educativos de decoración o mobiliario del hogar;2 BOLSA DE GLOBOS COLORES SURTIDO, 100 UNIDADES;;2.0;;2756.0;0.0;0.0
1057532-4247-AG25;10;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121708;Marcadores;6 CAJA LAPIZ SCRIPTO DE 12 COLORES;;6.0;;1037.0;0.0;0.0
