CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-4071-SE25;1;78180100;Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Mantención o reparación de vehículos;78180103;Servicios de cambio de fluidos de aceite o de la t;“CONVENIO DE SERVICIOS DE MANTENCIÓN PREVENTIVA, CORRECTIVA Y/O REPARATIVA VEHÍCULOS MULTIMARCAS DEPENDIENTES DEL SERVICIO DE SALUD OSORNO AÑO 2024 - 2025” LP 1057532-73-LQ23.;SERVICIO CORRECTIVO CHEVROLET D-MAX, PPU: JJ.ZG-49 - DSSO // PPTO. N° 25396 // 22.06.002.006 // LP 1057532-73-LQ23;1.0;;187862.0;0.0;187862.0
1057532-4153-AG25;1;50201700;Alimentos, bebidas y tabaco / Bebidas / Café y té;50201713;Bolsitas de te;20 BOLSAS DE TE.;;20.0;;100.0;0.0;0.0
1057532-4153-AG25;2;50201700;Alimentos, bebidas y tabaco / Bebidas / Café y té;50201709;Café instantáneo;1 TARRO DE NESCAFE DE 100 A 120 GRAMOS.;;1.0;;6000.0;0.0;0.0
1057532-4153-AG25;3;50161500;Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de chocolates, azúcares y edulcorantes;50161509;Productos de edulcorantes o azúcares naturales;1 KILO DE AZUCAR.;;1.0;;1800.0;0.0;0.0
1057532-4153-AG25;4;50202300;Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas;50202303;Jugos y néctar concentrados;15 CAJAS DE JUGOS DE 200 CC.;;15.0;;500.0;0.0;0.0
1057532-4153-AG25;5;50181900;Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces;50181901;Pan fresco;1 PAN MOLDE BLANCO XL .;;1.0;;2500.0;0.0;0.0
1057532-4153-AG25;6;50131800;Alimentos, bebidas y tabaco / Productos lácteos y huevos / Quesos;50131801;Queso natural;QUESO LAMINADO DE 1/4.;;1.0;;3000.0;0.0;0.0
1057532-4153-AG25;7;50171800;Alimentos, bebidas y tabaco / Condimentos y preservantes / Salsas, condimentos y productos para untar;50171833;Paté u otras pastas para untar;JAMON 1/4.;;1.0;;3000.0;0.0;0.0
1057532-4153-AG25;8;50181900;Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces;50181905;Galletas dulces o pastelitos;5 PAQUETES DE GALLETA.;;5.0;;1400.0;0.0;0.0
1057532-4153-AG25;9;50202300;Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas;50202310;Agua mineral;2 LITROS DE AGUA MINERAL;;2.0;;1400.0;0.0;0.0
1057532-4153-AG25;10;52152100;Muebles, accesorios, electrodomésticos y productos electrónicos / Utensilios y baterías de cocina, vajillas y otros productos de uso doméstico / Cristalería de uso doméstico;52152102;Vasos para beber domésticos;25 VASOS DE POLIPAPEL.;;25.0;;80.0;0.0;0.0
1057532-4153-AG25;11;52151600;Muebles, accesorios, electrodomésticos y productos electrónicos / Utensilios y baterías de cocina, vajillas y otros productos de uso doméstico / Utensilios de cocina domésticos;52151617;Cucharas de madera de uso doméstico;25 CUCHARAS DE SECHABLE DE MADERA.;;25.0;;90.0;0.0;0.0
