CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-4572-SE25;1;15101500;Combustibles, lubricantes y anticorrosivos / Combustibles líquidos / Petróleo y derivados;15101505;Diesel;Convenio Suministro Petróleo Diésel para Calderas de Dispositivos Dependientes del Servicio de Salud Osorno//BASE SAMU.;COTIZACIÓN SEGÚN ADJUNTOS;500.0;;1010.0;0.0;505000.0
1057532-4605-CM25;1;0;;0;PAÑAL DE ADULTO ELITE TALLA G PAQUETE DE 20 UNIDADES REGIÓN X;(1914534) PAÑAL DE ADULTO ELITE TALLA G PAQUETE DE 20 UNIDADES REGIÓN X;(1914534) PAÑAL DE ADULTO ELITE TALLA G PAQUETE DE 20 UNIDADES REGIÓN X , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;918.0;;9967.0;0.0;9149706.0
1057532-4525-AG25;1;43202000;Tecnologías de la información, telecomunicaciones y radiodifusión / Componentes para tecnología de la información, difusión o telecomunicaciones / Soportes de almacenamiento extraíbles;43202005;Dispositivos de almacenamiento de memoria flash;6 Discos SSD - 500TB - 2,5 PULGADAS;6 Discos SSD - 500TB - 2,5 PULGADAS;6.0;;40000.0;0.0;0.0
1057532-4481-AG25;1;44122000;Equipos, accesorios y suministros de oficina / Suministros de oficina / Carpetas de archivo y separadores;44122011;Carpetas para archivos;100	Carpetas plastificadas con accoclip tamaño oficio;;100.0;;288.0;0.0;0.0
1057532-4481-AG25;2;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121701;Lápiz pasta;150	Lápiz pasta punta media 1.0 mm;;150.0;;187.0;0.0;0.0
1057532-4481-AG25;3;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121708;Marcadores;Marcadores permanentes rojo	10	- Punta redonda.Trazo de 3,5 mm. Marcadores permanentes verde 10 - Punta redonda.Trazo de 3,5 mm. Marcadores permanentes azul 10	- Punta redonda.Trazo de 3,5 mm. Marcadores permanentes negro10	- Punta redonda.Trazo de 3,5 mm.;;40.0;;420.0;0.0;0.0
1057532-4481-AG25;4;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111530;Notas de papel autoadhesivo;5 Block notas adhesivas amarillo neón	-Nota adhesiva amarillo neón 7.6 x 7.6 cm 100 hojas. 5 Block notas adhesivas rosado neón	-Nota adhesiva rosado neón 7.6 x 7.6 cm 100 hojas. 5 Block notas adhesivas verde neón	-Nota adhesiva verde neón 7.6 x 7.6 cm 100 hojas. 5 Block notas adhesivas naranjo neón	-Nota adhesiva naranjo neón 7.6 x 7.6 cm 100 hojas.;;20.0;;673.0;0.0;0.0
1057532-4481-AG25;5;14111600;Productos de papel / Productos de papel / Papel fantasía;14111610;Cartulina;20 Cartulina blanca - COLOR BLANCO 53X77 CMS;;20.0;;229.0;0.0;0.0
1057532-4481-AG25;6;60123200;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Materiales de artesanía de cintas;60123201;Cintas de papel;5 Cinta masking;;5.0;;642.0;0.0;0.0
1057532-4481-AG25;7;44122100;Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de sujeción;44122104;Clips para papel;5  Accoclips;;5.0;;1202.0;0.0;0.0
1057532-4481-AG25;8;31201500;Artículos de fabricación y producción / Cintas adhesivas y selladores / Cinta adhesiva;31201517;Cinta para empaquetar;8 Cinta Adhesiva Cristalina 19 Mm x 20 Mt Transparente;;8.0;;891.0;0.0;0.0
1057532-4481-AG25;9;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121708;Marcadores;5	Destacador De Escritorio Punta Biselada Amarillo 5	Destacador De Escritorio Punta Biselada verde 5	Destacador De Escritorio Punta Biselada naranjo;;15.0;;471.0;0.0;0.0
1057532-4481-AG25;10;60123600;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Purpurina;60123601;Pegamento de purpurina;15 Pegamento En Barra 40 Gr;;15.0;;981.0;0.0;0.0
1057532-4481-AG25;11;44121600;Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de escritorio;44121624;Tijeras;10	Tijera Escolar 5 1/4 Pulgadas Plast/Metal;10	Tijera Escolar 5 1/4 Pulgadas Plast/Metal;10.0;;731.0;0.0;0.0
1057532-4618-TD25;1;43223100;Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos, plataformas y accesorios de redes multimedia, voz y datos / Componentes y equipos de infraestructura de redes móviles y digitales;43223113;Antena LAN UMTS GSM;SOPORTE Y MANTENIMIENTO SISTEMA DE REPETICIÓN VHF SERVICIO DE SALUD OSORNO (SITIO VOLCAN OSORNO Y  HOSPITAL BASE SAN JOSÉ OSORNO), POR PERIODO DE 2 AÑOS);SOPORTE Y MANTENIMIENTO SISTEMA DE REPETICIÓN VHF SERVICIO DE SALUD OSORNO (SITIO VOLCAN OSORNO Y  HOSPITAL BASE SAN JOSÉ OSORNO), POR PERIODO DE 2 AÑOS).  CUOTA 5 / MES MAYO 2025.;16.17;;39189.0;0.0;0.0
1057532-4246-AG25;1;82101500;Servicios editoriales, de diseño, publicidad, gráficos y artistas / Publicidad / Publicidad impresa;82101502;Publicidad en carteles;1 Pendón estilo roller 2 mts largo x 1 mt ancho con base aluminio, tela de impresión durable a color y bolso de traslado (Se cuenta con diseño desde comunicaciones) Segun EET;1 Pendón estilo roller 2 mts largo x 1 mt ancho con base aluminio, tela de impresión durable a color y bolso de traslado (Se cuenta con diseño desde comunicaciones) Segun EET;1.0;;29500.0;0.0;0.0
1057532-4464-SE25;1;43232400;Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Programas de desarrollo;43232408;Software de desarrollo de plataforma Web;Emisión LME Prestador (Full)  (Periodo del 31 de Marzo al 29 de Abril 2025);Emisión LME Prestador (Full);43.0;;91.0;0.0;3913.0
1057532-4464-SE25;2;43232400;Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Programas de desarrollo;43232408;Software de desarrollo de plataforma Web;Emisión LME Si Adscrito (Full)  (Periodo del 31 de Marzo al 29 de Abril 2025);Emisión LME Si Adscrito (Full);989.0;;91.0;0.0;89999.0
1057532-4464-SE25;3;43232400;Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Programas de desarrollo;43232408;Software de desarrollo de plataforma Web;Emisión LME No Adscrito (Semi Electrónica-Mixta)  (Periodo del 31 de Marzo al 29 de Abril 2025);Emisión LME No Adscrito (Semi Electrónica-Mixta);244.0;;80.0;0.0;19520.0
1057532-4493-AG25;1;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111529;Rollos para télex;"50 ""Rollo de transferencia térmica, 110 mm x 74 m, compatible   con impresora Zebra GC420 y Zebra ZD220"", segun eett";"50 ""Rollo de transferencia térmica, 110 mm x 74 m, compatible   con impresora Zebra GC420 y Zebra ZD220"", segun eett";50.0;;1000.0;0.0;0.0
1057532-4493-AG25;2;55121600;Productos impresos y publicaciones / Etiquetado y accesorios / Etiquetas;55121606;Etiquetas autoadhesivas;60 Rollos de Papel mate 70x100 mm (cada rollo de 700 etiquetas aproximadamente) compatible con impresora Zebra GC420 y Zebra ZD 220  segun ett;60 Rollos de Papel mate 70x100 mm (cada rollo de 700 etiquetas aproximadamente) compatible con impresora Zebra GC420 y Zebra ZD 220  segun ett;60.0;;2700.0;0.0;0.0
1077241-68-AG25;1;90101800;Servicios de Viajes, alimentación, alojamiento y entretenimiento / Restaurantes y catering / Servicios para llevar;90101801;Comidas preparadas para llevar;Servicio de almuerzo para 25 personas, para el dia 12.06.2025, en horario de 13:00 hrs.  Las especificaciones tecnicas para el servicio estan en el adjunto, que debe ser firmado y enviar en la oferta;Servicio de Almuerzo;25.0;;5883.0;0.0;0.0
1057532-4553-SE25;1;42271700;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Sistemas y dispositivos de terapia de entrega de oxígeno;42271701;Cilindros de gas médicos o dispositivos relacionad;Arriendo de cilindros / Mayo 2025;Arriendo de cilindros;1390.0;;300.0;0.0;417000.0
1057532-4570-AG25;1;42132100;Equipamiento y suministros médicos / Vestuario clínico / Ropa de hospital;42132102;Cubre camillas;Sabanilla de Papel Desechable en rollo de 48 metros. (presentación de 2 rollos x pack);Sabanilla de Papel Desechable en rollo de 48 metros. (presentación de 2 rollos x pack);30.0;;5200.0;0.0;0.0
1057532-4635-CM25;1;0;;0;PASAJE AÉREO NACIONAL;(2237550) PASAJE AÉREO NACIONAL;(2237550) PASAJE AÉREO NACIONAL , Región Metropolitana de Santiago, Las Condes, Por correo electrónico;1.0;;321082.0;0.0;321082.0
1077241-71-AG25;1;56101600;Muebles y mobiliario / Muebles de alojamiento / Muebles para el exterior;56101605;Bancos exteriores;5 Banquillos segun EE.TT.;5 Banquillos segun EE.TT.;5.0;;13000.0;0.0;0.0
1077241-71-AG25;2;56101600;Muebles y mobiliario / Muebles de alojamiento / Muebles para el exterior;56101606;Maceteros;7 Maceteros según EE.TT;7 Maceteros según EE.TT;7.0;;5000.0;0.0;0.0
