CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-208-AG25;1;42251600;Equipamiento y suministros médicos / Productos de rehabilitación, terapia ocupacional y física / Equipo y dispositivos para ejercicios de rehabilitación;42251610;Pelotas o accesorios terapéuticos;Balón de ejercicios o Balón Suizo 75cm / Según Especificaciones Adjuntas.;Balón de ejercicio de 75 cm.+ BOMBIN, Plazo de Entrega 5 Días.;2.0;;8400.0;0.0;0.0
1057532-208-AG25;2;42251600;Equipamiento y suministros médicos / Productos de rehabilitación, terapia ocupacional y física / Equipo y dispositivos para ejercicios de rehabilitación;42251610;Pelotas o accesorios terapéuticos;Mini balón de ejercicios de 23cm / Según Especificaciones Adjuntas.;Balón pequeño de ejercicios. Material: P.V.C, Plazo de Entrega 5 Días.;2.0;;2600.0;0.0;0.0
1057532-208-AG25;3;42251600;Equipamiento y suministros médicos / Productos de rehabilitación, terapia ocupacional y física / Equipo y dispositivos para ejercicios de rehabilitación;42251601;Vigas o tablas de balance, cojines anchos o balancines para rehabilitación o terapia;Discos de balance con punta, 34cm diámetro / Según Especificaciones Adjuntas.;Disco Balance con Punta Bosu erizo 35 cm., Plazo de Entrega 5 Días.;1.0;;8500.0;0.0;0.0
1057532-208-AG25;4;42251600;Equipamiento y suministros médicos / Productos de rehabilitación, terapia ocupacional y física / Equipo y dispositivos para ejercicios de rehabilitación;42251612;Pesas, accesorios o sets para rehabilitación o terapia;Par de pesas de tobillo y muñeca ajustable 1,5 Kg / Según Especificaciones Adjuntas.;Par tobillera de 1.5 kg., Plazo de Entrega 5 Días.;1.0;;7500.0;0.0;0.0
1057532-208-AG25;5;49171500;Equipos, suministros y accesorios deportivos y recreativos / Equipos de gimnasia y boxeo / Equipos de gimnasia;49171504;Barras asimétricas;Barra de flexión, dificultad DURA, color AZUL / Según Especificaciones Adjuntas.;Barra Flexible TheraBand Twist Azul, Plazo de Entrega 5 Días.;1.0;;35600.0;0.0;0.0
1057532-208-AG25;6;49161700;Equipos, suministros y accesorios deportivos y recreativos / Equipos deportivos para canchas / Equipos para deportes de pista;49161703;Discos;Set 50 conos tipo lentejas de entrenamiento con base para apilar / Según Especificaciones Adjuntas.;Cono tipo lenteja 50 unid. Con base para apilar, Plazo de Entrega 5 Días.;1.0;;9800.0;0.0;0.0
1057532-231-SE25;1;76111500;Servicios de limpieza industrial / Servicios de limpieza / Servicios de limpieza de edificios y oficinas en general;76111501;Servicios de limpieza de edificios;Servicio de Aseo Edificio Manuel Rodriguez/;SERVICIOS DE ASEO PARA LA DIRECCIÓN DEL SERVICIO DE SALUD OSORNO Y ESTABLECIMIENTOS BASE SAMU Y EDIFICIO M. RODRIGUEZ POR PERIODO DE 18 MESES;1.0;;1375000.0;0.0;1375000.0
1057532-2171-SE24;1;76121900;Servicios de limpieza industrial / Eliminación y tratamiento de desechos / Eliminación de residuos peligrosos;76121901;Eliminación de residuos médicos;CONTINUIDAD DE SERVICIO DE MANEJO, RETIRO, TRANSPORTE Y DISPOSICIÓN FINAL DE RESIDUOS PELIGROSOS Y ESPECIALES, PARA LOS ESTABLECIMIENTOS DE LA RED DEL SERVICIO DE SALUD OSORNO DESDE EL 01.01.2025 HASTA LA TOTAL TRAMITACIÓN DE LA RESOLUCIÓN LIC.;CONTINUIDAD DE SERVICIO DE MANEJO, RETIRO, TRANSPORTE Y DISPOSICIÓN FINAL DE RESIDUOS PELIGROSOS Y ESPECIALES, PARA LOS ESTABLECIMIENTOS DE LA RED DEL SERVICIO DE SALUD OSORNO;1.0;;1.0;0.0;1.0
1057532-234-SE25;1;76111500;Servicios de limpieza industrial / Servicios de limpieza / Servicios de limpieza de edificios y oficinas en general;76111501;Servicios de limpieza de edificios;Servicio de Aseo Base SAMU/Noviembre 2024;SERVICIOS DE ASEO PARA LA DIRECCIÓN DEL SERVICIO DE SALUD OSORNO Y ESTABLECIMIENTOS BASE SAMU Y EDIFICIO M. RODRIGUEZ POR PERIODO DE 18 MESES/;1.0;;1375000.0;0.0;1375000.0
1057532-230-SE25;1;76111500;Servicios de limpieza industrial / Servicios de limpieza / Servicios de limpieza de edificios y oficinas en general;76111501;Servicios de limpieza de edificios;Servicio de Aseo correspondiente a Dispositivo Ayekan | Noviembre 2024 (Aumento de Contrato);SERVICIOS DE ASEO PARA LA DIRECCIÓN DEL SERVICIO DE SALUD OSORNO Y ESTABLECIMIENTOS BASE SAMU Y EDIFICIO M. RODRIGUEZ POR PERIODO DE 18 MESES.;1.0;;322000.0;0.0;322000.0
1057532-145-AG25;1;30171500;Artículos para estructuras, obras y construcciones / Puertas, ventanas y vidrios / Puertas;30171514;Cierres de puertas;-Reparación sistema de manilla suelta en puerta de PVC con sistema multipunto acceso a SOME COSAM Oriente.   -Según Especificaciones Técnicas Adjuntas.;-Reparación sistema de manilla suelta en puerta de PVC con sistema multipunto acceso a SOME COSAM Oriente.   -Según Especificaciones Técnicas Adjuntas.;1.0;;175000.0;0.0;0.0
