CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-95-SE25;1;81112000;Servicios basados en ingeniería, ciencias sociales y tecnología de la información / Servicios informáticos / Servicios de datos;81112003;Centro de servicios de datos;Convenio de Servicio de Guardias para la Dirección del Servicio de Salud Osorno y Establecimientos Dependientes para un Periodo de 2 años// Diciembre 2024;Convenio de Servicio de Guardias para la Dirección del Servicio de Salud Osorno y Establecimientos Dependientes para un  Periodo de 2 años;1.0;;5227500.0;0.0;5227500.0
1057532-130-SE25;1;15101500;Combustibles, lubricantes y anticorrosivos / Combustibles líquidos / Petróleo y derivados;15101505;Diesel;Convenio Suministro Petróleo Diésel para Calderas de Dispositivos Dependientes del Servicio de Salud Osorno// BASE SAMU OSORNO.;COTIZACIÓN SEGÚN ADJUNTOS / DESCUENTO DE $65 POR LITRO;500.0;;1084.0;0.0;477000.0
1057532-100-AG25;1;55121600;Productos impresos y publicaciones / Etiquetado y accesorios / Etiquetas;55121606;Etiquetas autoadhesivas;60 rollos de Etiqueta autoadhesiva papel mate 70x100 mm (cada rollo de 700 etiquetas aproximadamente). Que sea compatible con impresora Zebra GC420 y Zebra ZD 220;60 rollos de Etiqueta autoadhesiva papel mate 70x100 mm (cada rollo de 700 etiquetas aproximadamente). Que sea compatible con impresora Zebra GC420 y Zebra ZD 220;60.0;;3500.0;0.0;0.0
1077241-19-AG25;1;10161700;Artículos para plantas y animales / Productos de floricultura y silvicultura / Flores cortadas;10161707;Arreglo de flores cortadas;Ramillete de 3 rosas del mismo color, pero los 20 ramilletes pueden ser de diferentes colores, acompañado de follaje e ilusión, envuelto en papel decorativo y rafia.   los adornos deben ser entregados el día 3 de febrero, horario y lugar serán coordinados con requirente.;Ramillete de 3 rosas del mismo color, pero los 20 ramilletes pueden ser de diferentes colores,;20.0;;9000.0;0.0;0.0
1077241-20-AG25;1;49101700;Equipos, suministros y accesorios deportivos y recreativos / Coleccionismo y condecoraciones o premios / Premios;49101704;Galvanos;Galvano redondo en madera nativa, con plataforma, medida de 15,8 x 15cm. Grabado personalizado, logo más texto un color. Revestimiento de laca brillante. debe Incluir caja, se adjunta *Imagen referencial;Galvano redondo en madera nativa;8.0;;31512.0;0.0;0.0
1057532-85-AG25;1;50151500;Alimentos, bebidas y tabaco / Aceites y grasas comestibles / Aceites vegetales y grasas comestibles;50151513;Aceites de plantas y verduras comestibles;Aceite de Oliva de Litro;Aceite de Oliva de Litro;4.0;;14500.0;0.0;58000.0
1057532-85-AG25;2;50151500;Alimentos, bebidas y tabaco / Aceites y grasas comestibles / Aceites vegetales y grasas comestibles;50151513;Aceites de plantas y verduras comestibles;Aceite de litro para Cocinar, (referencia Maravilla/miraflores);Aceite de litro para Cocinar, (referencia Maravilla/miraflores);8.0;;3000.0;0.0;24000.0
1057532-85-AG25;3;51212000;Medicamentos y productos farmacéuticos / Medicamentos varios / Fármacos herbales;51212007;Ajo;Ajo en Polvo de 500 grs;Ajo en Polvo de 500 grs;2.0;;3000.0;0.0;6000.0
1057532-85-AG25;4;50171500;Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos;50171550;Especias o extractos;Aliño Completo bolsita de 100 grs;Aliño Completo bolsita de 100 grs;2.0;;2000.0;0.0;4000.0
1057532-85-AG25;5;50221100;Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales;50221101;Granos de Cereales;Arroz de kilo;Arroz de kilo;14.0;;2500.0;0.0;35000.0
1057532-85-AG25;6;50101500;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras;50101543;Arvejas secas;Arvejas de kilo;Arvejas de kilo;4.0;;3000.0;0.0;12000.0
1057532-85-AG25;7;50121500;Alimentos, bebidas y tabaco / Pescados y mariscos / Pescados;50121538;Pescado estable sin refrigerar;Atun en Tarro 160 grs;Atun en Tarro 160 grs;60.0;;1500.0;0.0;90000.0
1057532-85-AG25;8;50221100;Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales;50221101;Granos de Cereales;Avena Instantania 500 grs;Avena Instantania 500 grs;16.0;;1500.0;0.0;24000.0
1057532-85-AG25;9;50161800;Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de confitería;50161814;Dulces con azúcar o sustitutos;Azucar Flor de kilo;Azucar Flor de kilo;2.0;;2800.0;0.0;5600.0
1057532-85-AG25;10;50161800;Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de confitería;50161814;Dulces con azúcar o sustitutos;Azucar de kilo (referncial Iansa);Azucar de kilo (referncial Iansa);30.0;;2000.0;0.0;60000.0
1057532-85-AG25;11;50161800;Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de confitería;50161814;Dulces con azúcar o sustitutos;Cacao 500 grs;Cacao 500 grs;2.0;;3000.0;0.0;6000.0
1057532-85-AG25;12;50201700;Alimentos, bebidas y tabaco / Bebidas / Café y té;50201706;Café;Cafe Ecco 170 grs;Cafe Ecco 170 grs;26.0;;3700.0;0.0;96200.0
1057532-85-AG25;13;50201700;Alimentos, bebidas y tabaco / Bebidas / Café y té;50201706;Café;Cafe Tradicional 170 grs (Referencia Nescafe);Cafe Tradicional 170 grs (Referencia Nescafe);12.0;;6500.0;0.0;78000.0
1057532-85-AG25;14;50221100;Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales;50221101;Granos de Cereales;Cereales Cornflakees de 480 grs;Cereales Cornflakees de 480 grs;10.0;;3000.0;0.0;30000.0
1057532-85-AG25;15;50101500;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras;50101541;Champiñones;Champiñones en tarro 420 grs;Champiñones en tarro 420 grs;4.0;;3500.0;0.0;14000.0
