CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-4700-SE25;1;42241700;Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Productos ortopédicos blandos para la extremidad inferior;42241707;Soportes para caminar;Ítem 4: Bastón Codera Móvil talla M (ortopédico);ID 2236872 BASTÓN BLUNDING CODERA MÓVIL UNIDAD;100.0;;6700.0;0.0;670000.0
1057532-4700-SE25;2;42251700;Equipamiento y suministros médicos / Productos de rehabilitación, terapia ocupacional y física / Productos de entrenamiento para caminar;42251706;Andadores, bicicletas o aparatos de ejercicio de m;Ítem 2: Andador 4 ruedas y Canasta;ID 2228601 ANDADOR BLUNDING AD-03 4 RUEDAS UNIDAD;15.0;;54800.0;0.0;822000.0
1057532-4676-AG25;1;41114500;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Instrumentos mecánicos;41114501;Dinamómetros;16 Dinamometros, segun EE.TT, FAVOR ENVIAR FICHA TECNICA Y FOTOGRAFIAS;16 DINAMÓMETRO DIGITAL CAMRY;16.0;;19600.0;0.0;0.0
1077241-76-AG25;1;50201700;Alimentos, bebidas y tabaco / Bebidas / Café y té;50201706;Café;400 sobres de café  - café 3 en 1  - debe contener: leche, azúcar, café  - cada sobre debe ser de 192gr  De acuerdo a especificaciones técnicas adjuntas (marcas e imágenes referenciales).;SOBRE CAFÉ 3 EN 1 MARCA GOLD  Plazo de entrega: 2 días hábiles;400.0;;344.0;0.0;0.0
1077241-76-AG25;2;50161500;Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de chocolates, azúcares y edulcorantes;50161509;Productos de edulcorantes o azúcares naturales;5 kilos de azúcar blanca  De acuerdo a especificaciones técnicas adjuntas (marcas e imágenes referenciales).;AZUCAR 1 KG IANSA   Plazo de entrega: 2 días hábiles;5.0;;1100.0;0.0;0.0
1077241-76-AG25;3;50201700;Alimentos, bebidas y tabaco / Bebidas / Café y té;50201711;Té instantáneo;cajas de té (100 bolsitas)  - 2 cajas de 100 unidades cada una   De acuerdo a especificaciones técnicas adjuntas (marcas e imágenes referenciales).;TE 100 UDS EMBLEM   Plazo de entrega: 2 días hábiles;2.0;;2490.0;0.0;0.0
1077241-76-AG25;4;50201700;Alimentos, bebidas y tabaco / Bebidas / Café y té;50201706;Café;300 sobres de café   - debe contener 173 gr por sobre   De acuerdo a especificaciones técnicas adjuntas (marcas e imágenes referenciales).;SOBRES DE CAFÉ   Plazo de entrega: 2 días hábiles;300.0;;110.0;0.0;0.0
1077241-76-AG25;5;50161500;Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de chocolates, azúcares y edulcorantes;50161509;Productos de edulcorantes o azúcares naturales;3 unidades de endulzante en gota, de 360ml cada uno  De acuerdo a especificaciones técnicas adjuntas (marcas e imágenes referenciales).;ENDULZANTE 360 ML DAILY   Plazo de entrega: 2 días hábiles;3.0;;1990.0;0.0;0.0
1057532-4715-SE25;1;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;Línea 1: INSUMOS PARA EXAMENES DE LABORATORIO TIPO POC, CON ARRIENDO DE EQUIPOS (HOSPITAL RIO NEGRO, HOSPITAL PUERTO OCTAY, HOSPITAL PU MULEN QUILACAHUIN, HOSPITAL FUKA SRUKA LAWENCHE KUNKO MAPU MO, CESFAM PUYEHUE);Cartridge para determinación de troponinas en sangre total, compatible con analizador POC (CTnI);25.0;;16000.0;0.0;400000.0
1057532-4715-SE25;2;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;Línea 1: INSUMOS PARA EXAMENES DE LABORATORIO TIPO POC, CON ARRIENDO DE EQUIPOS (HOSPITAL RIO NEGRO, HOSPITAL PUERTO OCTAY, HOSPITAL PU MULEN QUILACAHUIN, HOSPITAL FUKA SRUKA LAWENCHE KUNKO MAPU MO, CESFAM PUYEHUE);Cartridge para determinación de pruebas bioquimicas y hematólogicas basicas en sangre total, compatible con analizador POC (CHEM8+);25.0;;14400.0;0.0;360000.0
