CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-5461-SE25;1;73152100;Servicios de producción y fabricación industrial / Servicios de apoyo o soporte a la fabricación / Servicios de mantenimiento y reparación de equipo de fabricación;73152101;Servicio de mantenimiento de equipo de fabricación;Mantención Correctiva Mamógrafo (Móvil) Siemens, Según Cotización SHS-CL-480100717588_ 1;CONVENIO SERVICIOS DE MANTENCIÓN EQUIPO DE MAMOGRAFIA MOVIL Y EQUIPOS DE IMAGENOLOGIA SERVICIO DE SALUD OSORNO AÑO 2024-2025”;1.0;;1209020.0;0.0;1209020.0
1057922-24-SE25;1;42281500;Equipamiento y suministros médicos / Productos para la esterilización médica / Equipos y accesorios de esterilizadores y autoclaves;42281508;Esterilizadores o autoclaves de vapor;AUTOCLAVES + LAVADORA TERMODESINFECTADORA  Autoclave marca Melag, modelo Ciniclave 45  Lavadora Termodesinfectadora marca Steelco, modelo DS500 CL  Garantía técnica 24 meses, 2 mantenciones anuales, Plazo de Entrega 30.09.2025;ECLINICLAVE45L Autoclave Cliniclave 45+ Lavadora Descontaminadora;1.0;;120186176.0;0.0;120186176.0
1057922-104-SE25;1;56101500;Muebles y mobiliario / Muebles de alojamiento / Muebles;56101530;Armarios de almacenamiento;Mueble Almacenamiento Medicamentos  De acuerdo a Especificaciones Técnicas Adjuntas;Mueble Almacenamiento Medicamentos  Marca/Modelo: Farmabox 56  Garantía Técnica: 24 Meses  Plazo de Entrega: 120 días corridos;6.0;;4980000.0;0.0;29880000.0
1057922-188-AG25;1;42191600;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Sistemas de construcción de instalaciones médicas;42191607;Hardware de vías carriles de cortina o biombos o cortinas de cubículo del paciente;BIOMBO CLINICO DE 2 CUERPOS  SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;BIOMBO CLINICO DE 2 CUERPOS  SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;1.0;;79990.0;0.0;0.0
1057922-188-AG25;2;30191500;Artículos para estructuras, obras y construcciones / Equipo para construcción y mantenimiento / Escaleras y andamios;30191505;Taburete escalonado;ESCABEL DE DOS ESCALONES  SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;ESCABEL DE DOS ESCALONES  SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;3.0;;32500.0;0.0;0.0
1057922-188-AG25;3;42192000;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Mesas de examen o procedimiento clínico;42192001;Mesas de examen o de procedimiento clínico para uso general;MESA TOMA DE MUESTRAS  SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;MESA TOMA DE MUESTRAS  SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;1.0;;199990.0;0.0;0.0
1057922-188-AG25;4;42192100;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Asientos y taburetes clínicos y productos relacionados;42192103;Sillas de paciente;PISO CLINICO DE ALTURA REGULABLE  SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;PISO CLINICO DE ALTURA REGULABLE  SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;2.0;;89000.0;0.0;0.0
1057922-201-SE25;1;43211500;Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Computadores;43211503;Notebook, laptop o computador portátil excepto Tablet PC;NOTEBOOK  MARCA:ASUS  MODELO:P1403CVA-S60606X   PLAZO DE ENTREGA: 10 DÍAS  GARANTIA TECNICA:24 MESES;NOTEBOOK  SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;5.0;;977732.0;0.0;4888660.0
1057532-5454-CC25;1;80111500;Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de recursos humanos / Consultorías para el desarrollo de recursos humanos;80111504;Formación, capacitación y entrenamiento de persona;Cupo por Contratación del Diplomado de Gestión de Servicios de Salud Mental para Médicos EDF;Cupo por Contratación del Diplomado de Gestión de Servicios de Salud Mental para Médicos EDF;1.0;;1300000.0;0.0;1300000.0
1057922-140-AG25;1;42182000;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Espéculos y accesorios para auscultación médica;42182005;Oftalmoscopios o otoscopios o juegos de scopios;OTO OFTALMOSCOPIO PORTÁTIL  MARCA: HEINE  MODELO: BETA 200 LED  PLAZO DE ENTREGA 60 DÍAS CORRIDOS  GARANTÍA TÉCNICA 12 MESES  SEGUN ESPECIFICACIONES TÉCNICAS ADJUNTAS;HEINE OTO-OFTALMOSCOPIO PORTATIL BETA 200 LED;2.0;;1165337.0;0.0;0.0
