CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-147-SE25;1;42141700;Equipamiento y suministros médicos / Suministros y productos clínicos / Productos para la prevención de decúbito;42141705;Almohadillas, cojines o almohadas para posicionar;Cojín Antiescaras Viscolástico;COJÍN ANTIESCARAS LESENHILF VISCOELÁSTICO 42X42X8 CM UNIDAD ID:2230003;40.0;;20000.0;0.0;800000.0
1057532-147-SE25;2;42191800;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Camas para pacientes y accesorios;42191810;Colchones o accesorios de cuidado del paciente;Colchón Antiescaras Viscolástico;COLCHÓN CLÍNICO LESENHILF VISCOELÁSTICO PACIENTE UNIDAD  ID:2230021;30.0;;109000.0;0.0;3270000.0
1057532-147-SE25;3;42192200;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Artículos para transporte de paciente;42192210;Sillas de ruedas;Sillas de ruedas Estándar;SILLA DE RUEDAS LESENHILF ALUMINIO RUEDAS MACIZAS ISOFLEXX TALLA 46 UNIDAD  ID:2233014;30.0;;160000.0;0.0;4800000.0
1057532-156-SE25;1;91111900;Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Cuidado de niños, personas enfermas y ancianos;91111901;Jardines infantiles o salas cunas;Mensualidad para 14 infantes / Enero 2025;CONTRATACION DE CUPOS PARA EL SERVICIO DE ADMINISTRACIÓN DEL BENEFICIO DE SALA CUNA PARA HIJOS/AS FUNCIONARIAS DEPENDIENTES DEL SERVICIO DE SALUD OSORNO, AÑO 2025;14.0;;390000.0;0.0;5460000.0
1057532-149-SE25;1;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;CONVENIO DE SUMINISTRO DE KIT POINT OF CARE (POC) Y KIT DE ANALISIS DE GASES SANGUINEOS, CON ARRIENDO DE EQUIPO, SERVICIO DE SALUD OSORNO”;ARRIENDO DE EQUIPO;1.0;;706950.0;0.0;706950.0
1057532-151-SE25;1;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;CONVENIO DE SUMINISTRO DE KIT POINT OF CARE (POC) Y KIT DE ANALISIS DE GASES SANGUINEOS, CON ARRIENDO DE EQUIPO, SERVICIO DE SALUD OSORNO”;Test pack para determinación de gases sanguíneos;2.0;;417800.0;0.0;835600.0
1057532-151-SE25;2;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;CONVENIO DE SUMINISTRO DE KIT POINT OF CARE (POC) Y KIT DE ANALISIS DE GASES SANGUINEOS, CON ARRIENDO DE EQUIPO, SERVICIO DE SALUD OSORNO”;Controles de calidad para pruebas de gases sanguíneos.;2.0;;181600.0;0.0;363200.0
1057532-150-AG25;1;43231600;Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Software de planificación de recursos empresariales (ERP) y contabilidad financiera;43231605;Software de contabilidad temporal;Software D. JUR/RENOV./RED1 USU 1887 Importador de datos 1887-1879.;Software D. JUR/RENOV./RED1 USU 1887 Importador de datos 1887-1879.;1.0;;184000.0;0.0;0.0
1057532-118-SE25;1;30222500;Artículos para estructuras, obras y construcciones / Construcciones permanentes / Construcciones para alojamiento;30222501;Casas residenciales;Pago retroactivo Abril-diciembre recategorización usuaria “Adquisición 8 cupos Día Hogar Protegido para mujeres para el Servicio de Salud Osorno en la Provincia de Osorno, 2° llamado”;Día Hogar Protegido // MES ARBIL A  DIC 2024;275.0;;14563.0;0.0;4004825.0
1057532-170-SE25;1;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111808;Arriendo de vehículos;Servicio de Movilización  Comunidad Terapéutica  Peulla//Movilización  dentro de la ciudad;HORAS INTERURBANO;11.0;;35000.0;0.0;385000.0
1057532-170-SE25;2;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111808;Arriendo de vehículos;Servicio de Movilización  Comunidad Terapéutica  Peulla//Movilización  dentro de la ciudad;HORAS URBANA;80.42;;30000.0;0.0;2412600.0
1057532-170-SE25;3;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111808;Arriendo de vehículos;Servicio de Movilización  Comunidad Terapéutica  Peulla//Movilización  dentro de la ciudad;HORAS RURAL;5.58;;35000.0;0.0;195300.0
1057532-92-SE25;1;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;CONVENIO DE SUMINISTRO DE KIT POINT OF CARE (POC) Y KIT DE ANALISIS DE GASES SANGUINEOS, CON ARRIENDO DE EQUIPO, SERVICIO DE SALUD OSORNO”;ARRIENDO DE EQUIPO;1.0;;706950.0;0.0;706950.0
1057532-2117-SE24;1;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;CONVENIO DE SUMINISTRO DE KIT POINT OF CARE (POC) Y KIT DE ANALISIS DE GASES SANGUINEOS, CON ARRIENDO DE EQUIPO, SERVICIO DE SALUD OSORNO”;ARRIENDO DE EQUIPO;1.0;;706950.0;0.0;706950.0
