CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-203-SE26;1;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos o servicios programados;Movilización Unidad CDR Kümelen (usuarios y funcionarios);Viajes dentro del radio urbano/Enero 2026;21.0;;157370.0;0.0;3304770.0
1057532-153-SE26;1;92101500;Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales;92101501;Servicios de vigilancia;SERVICIO DE GUARDIAS POR 24 MESES / EDIFICIO RODRIGUEZ / DICIEMBRE 2025;SERVICIO DE GUARDIAS POR 24 MESES / EDIFICIO RODRIGUEZ / DICIEMBRE 2025;1.0;;1156923.0;0.0;1156923.0
1057532-207-CM26;1;0;;0;ALIMENTACIÓN -;(1964920) ALIMENTACIÓN -;(1964920) ALIMENTACIÓN -   , Región Metropolitana de Santiago, Santiago, Direccion no aplica a productos virtuales, DESCUENTO 5,0%;1.0;;905044.0;0.0;905044.0
1057532-156-SE26;1;92101500;Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales;92101501;Servicios de vigilancia;SERVICIO DE GUARDIAS POR 24 MESES / BASE SAMU / DICIEMBRE 2025;SERVICIO DE GUARDIAS POR 24 MESES / BASE SAMU / DICIEMBRE 2025;1.0;;3600000.0;0.0;3600000.0
1057532-206-SE26;1;78180100;Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Mantención o reparación de vehículos;78180103;Servicios de cambio de fluidos de aceite o de la transmisión;CONVENIO DE SERVICIOS DE MANTENCIÓN PREVENTIVA, CORRECTIVA Y/O REPARATIVA VEHÍCULOS MULTIMARCAS DEPENDIENTES DEL SERVICIO DE SALUD OSORNO AÑO 2026-2027;Mantención Correctiva en camioneta Chevrolet D-MAX, PPU: JJ.ZG-49 de la Dirección del Servicio de Salud Osorno  / PPTO. N°78;1.0;;93950.0;0.0;93950.0
1057532-217-AG26;1;24141500;Equipamiento para manejo y estiba de materiales / Suministros para embalaje / Seguridad y protección para embalaje;24141511;Amarres de carga;Amarras plásticas o Amarras cable de 250 mm x 4.8 mm.;;20000.0;;23.0;0.0;0.0
1057532-217-AG26;2;44111600;Equipos, accesorios y suministros de oficina / Accesorios de oficina y escritorio / Suministros para el manejo de efectivo;44111604;Envolturas de monedas o fajas para billetes;Bolsa de elásticos ligas. Diferentes colores, segun especificaciones adjuntas.;;300.0;;3509.0;0.0;0.0
1057532-213-AG26;1;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311505;Vendas o vendajes para uso general;Parche curita redondo.;;300.0;;10.0;0.0;0.0
1057532-213-AG26;2;41104100;Equipamiento para laboratorios / Equipos e insumos para laboratorio / Contenedores para especímenes de laboratorio;41104107;Tubos o contenedores de almacenamiento de sangre en vacío;Camisa para tubo tipo Vacutainer.;;500.0;;170.0;0.0;0.0
1057532-214-AG26;1;51102700;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antisépticos;51102710;Antisépticos basados en alcohol o acetona;Alcohol gel al 70% frasco 340 ml. Según especificaciones adjuntas.;ALCOHOL GEL TOPICO 70% 340ML DIFEM;15.0;;4030.0;0.0;0.0
1057532-214-AG26;2;42293900;Equipamiento y suministros médicos / Productos quirúrgicos / Instrumentos quirúrgicos para empaque de heridas y productos relacionados;42293902;Instrumentos quirúrgicos para empaque de heridas;Equipo curación desechable.;KIT DE CURACION 2 PINZAS GHC CAJA X120;10.0;;1134.0;0.0;0.0
