CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-5460-AG25;1;53131500;Ropa, maletas y productos de aseo personal / Artículos de baño o tocador / Artículos dentales;53131502;Pasta de dientes;Pasta Dental similar Pepsodent Triple 3 un. 90 grs.;;30.0;;2731.0;0.0;0.0
1057532-5460-AG25;2;53131500;Ropa, maletas y productos de aseo personal / Artículos de baño o tocador / Artículos dentales;53131503;Cepillos de dientes;Cepillo de Dientes similar Oral-B Indicator Color, pack 4 unidades.;;15.0;;4905.0;0.0;0.0
1057532-5460-AG25;3;53131600;Ropa, maletas y productos de aseo personal / Artículos de baño o tocador / Artículos de baño y cuerpo;53131628;Shampoo;Shampoo en sachet 10 ml, 24 unidades;;9.0;;2982.0;0.0;0.0
1057532-5460-AG25;4;53131600;Ropa, maletas y productos de aseo personal / Artículos de baño o tocador / Artículos de baño y cuerpo;53131606;Desodorantes;Desodorante Barra similar Men Invisible Dry 50 g;;60.0;;2829.0;0.0;0.0
1057532-5460-AG25;5;53131600;Ropa, maletas y productos de aseo personal / Artículos de baño o tocador / Artículos de baño y cuerpo;53131603;Máquinas de afeitar;Máquina Afeitar pack de 12 unidades;;20.0;;8729.0;0.0;0.0
1057532-5460-AG25;6;53131600;Ropa, maletas y productos de aseo personal / Artículos de baño o tocador / Artículos de baño y cuerpo;53131614;Productos para el cuidado de los pies;Talco para pies 80 grs;;20.0;;1431.0;0.0;0.0
1057532-5460-AG25;7;53131600;Ropa, maletas y productos de aseo personal / Artículos de baño o tocador / Artículos de baño y cuerpo;53131615;Productos de higiene femenina;Toallas higiénicas;;40.0;;732.0;0.0;0.0
1057532-5460-AG25;8;53131600;Ropa, maletas y productos de aseo personal / Artículos de baño o tocador / Artículos de baño y cuerpo;53131606;Desodorantes;Desodorante barra mujer, referencia Dove;;6.0;;2285.0;0.0;0.0
1057532-5422-AG25;1;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111525;Papel multiuso;ROLLO DE PAPELOGRAFO 66 X 88 CM, 80 GRS, COLOR BLANCO X 10 UNIDADES;;3.0;;8000.0;0.0;0.0
1057532-5422-AG25;2;31201600;Artículos de fabricación y producción / Cintas adhesivas y selladores / Adhesivos y selladores;31201605;Masillas;CAJA PEGAMENTO MASILLA PATAFIX COLOR BLANCO;;3.0;;1500.0;0.0;0.0
1057532-5422-AG25;3;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111525;Papel multiuso;CAJA DE PAPEL MULTIUSO OPALINA LISA 200 GRS/100 UNIDADES / TAMAÑO CARTA;;20.0;;10000.0;0.0;0.0
