CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057922-116-AG25;1;42181500;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Evaluación de diagnóstico y productos para examen de uso general;42181510;Medidores transcutáneos de ictericia;CALIPER PLIEGUES CUTANEOS  SEGUN ESPECIFICACIONES TÉCNICAS ADJUNTAS;CALIPER PLIEGUES CUTANEOS   ENVIO: 1-2 DÍAS HÁBILES  GARANTÍA TÉCNICA 12 MESES;1.0;;199900.0;0.0;0.0
1057532-5039-SE25;1;43232400;Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Programas de desarrollo;43232408;Software de desarrollo de plataforma Web;Emisión LME Prestador (Full)  (Periodo del 30 de Junio al 30 de Julio 2025);Emisión LME Prestador (Full);22.0;;91.0;0.0;2002.0
1057532-5039-SE25;2;43232400;Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Programas de desarrollo;43232408;Software de desarrollo de plataforma Web;Emisión LME Si Adscrito (Full)  (Periodo del 30 de Junio al 30 de Julio 2025);Emisión LME Si Adscrito (Full);776.0;;91.0;0.0;70616.0
1057532-5039-SE25;3;43232400;Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Programas de desarrollo;43232408;Software de desarrollo de plataforma Web;Emisión LME No Adscrito (Semi Electrónica-Mixta)  (Periodo del 30 de Junio al 30 de Julio 2025);Emisión LME No Adscrito (Semi Electrónica-Mixta);158.0;;80.0;0.0;12640.0
1057532-4320-CM25;1;0;;0;ESTACIÓN DE SERVICIO DIESEL - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(2237135) ESTACIÓN DE SERVICIO DIESEL - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(2237135) ESTACIÓN DE SERVICIO DIESEL - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO , Región Metropolitana de Santiago, Santiago, Direccion no aplica a productos virtuales, Descuento $54;1.0;;28752996.0;0.0;28752996.0
1057532-4320-CM25;2;0;;0;ESTACIÓN DE SERVICIO GASOLINA - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(2237119) ESTACIÓN DE SERVICIO GASOLINA - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(2237119) ESTACIÓN DE SERVICIO GASOLINA - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO , Región Metropolitana de Santiago, Santiago, Direccion no aplica a productos virtuales, Descuento $40;1.0;;17598748.0;0.0;17598748.0
1057532-5163-SE25;1;30222500;Artículos para estructuras, obras y construcciones / Construcciones permanentes / Construcciones para alojamiento;30222501;Casas residenciales;ADQUISICIÓN 3 CUPOS RESIDENCIA PROTEGIDA DE PARA EL SERVICIO DE SALUD OSORNO EN LA PROVINCIA DE CONCEPCION, 2° LLAMADO” | Agosto.;ADQUISICIÓN 3 CUPOS RESIDENCIA PROTEGIDA DE PARA EL SERVICIO DE SALUD OSORNO EN LA PROVINCIA DE CONCEPCION, 2° LLAMADO” |;93.0;;36574.79;0.0;3401455.47
1057532-4815-CM25;1;0;;0;HARINA SIN POLVOS SELECTA BOLSA 1 K UNIDAD X REGIÓN;(4319811) HARINA SIN POLVOS SELECTA BOLSA 1 K UNIDAD X REGIÓN;(4319811) HARINA SIN POLVOS SELECTA BOLSA 1 K UNIDAD X REGIÓN , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;120.0;;1228.0;0.0;147360.0
1057532-4815-CM25;2;0;;0;ESPIRALES LUCCHETTI BOLSA 400 G UNIDAD X REGIÓN;(4220222) ESPIRALES LUCCHETTI BOLSA 400 G UNIDAD X REGIÓN;(4220222) ESPIRALES LUCCHETTI BOLSA 400 G UNIDAD X REGIÓN , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;240.0;;889.0;0.0;213360.0
1057532-4815-CM25;3;0;;0;SPAGHETTI CAROZZI N°77 BOLSA 400 G UNIDAD X REGIÓN;(4320100) SPAGHETTI CAROZZI N°77 BOLSA 400 G UNIDAD X REGIÓN;(4320100) SPAGHETTI CAROZZI N°77 BOLSA 400 G UNIDAD X REGIÓN , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;240.0;;891.0;0.0;213840.0
1057532-4815-CM25;4;0;;0;ARROZ CAROZZI GRADO 1 BOLSA 1 K UNIDAD X REGIÓN;(4275234) ARROZ CAROZZI GRADO 1 BOLSA 1 K UNIDAD X REGIÓN;(4275234) ARROZ CAROZZI GRADO 1 BOLSA 1 K UNIDAD X REGIÓN , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;120.0;;2684.0;0.0;322080.0
1057532-4815-CM25;5;0;;0;CAFÉ INSTANTANEO GOLD FRASCO 170 G UNIDAD X REGIÓN;(4226750) CAFÉ INSTANTANEO GOLD FRASCO 170 G UNIDAD X REGIÓN;(4226750) CAFÉ INSTANTANEO GOLD FRASCO 170 G UNIDAD X REGIÓN , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;120.0;;6752.0;0.0;810240.0
1057532-4815-CM25;6;0;;0;ENDULZANTE LIQUIDO IANSA SUCRALOSA BOTELLA 270 ML UNIDAD X REGIÓN;(4225118) ENDULZANTE LIQUIDO IANSA SUCRALOSA BOTELLA 270 ML UNIDAD X REGIÓN;(4225118) ENDULZANTE LIQUIDO IANSA SUCRALOSA BOTELLA 270 ML UNIDAD X REGIÓN , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;120.0;;3745.0;0.0;449400.0
