CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1077241-9-SE25;1;42271800;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para terapia respiratoria en aerosol y humidificación;42271802;Nebulizadores o accesorios;AEROCAMARA ADULTO;260997 AEROCAMARA UNIVERSAL INHALATORIA PARA NINOS Y ADULTO - CAJA POR 1 AEROCAMARA - MILAB - VCTO. 08-2027;30.0;;2467.0;0.0;74010.0
1077241-9-SE25;2;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311511;Vendas de gasa;GASA NO TEJIDA ESTERIL 10 X10 CM.;834114 MUNCARE GASA NO ADHERENTE ESTERIL 4 PLIEGUES 10X10CM SOBREX2 - FACTOR DE VENTA: CAJA POR 50 SOBRES - CHANNELMED - VCTO. 05-2028;150.0;;53.0;0.0;7950.0
1077241-9-SE25;3;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311511;Vendas de gasa;GASA NO TEJIDA ESTERIL 5 X 5 CM,.;834279 MUNCARE GASA NO ADHERENTE NO TEJIDA ESTERIL 4 PLIEGUES 5X5CM SOBREX2 - CAJA POR 50 SOBRES - CHANNELMED - VCTO. 05-2028;200.0;;18.0;0.0;3600.0
1077241-9-SE25;4;42132200;Equipamiento y suministros médicos / Vestuario clínico / Guantes médicos y accesorios;42132205;Guantes quirúrgicos;GUANTES NITRILO TALLA S;288892 MUNCARE GUANTES PROCEDIMIENTO - NITRILO SIN POLVO AZUL COBALTO TALLA S    CAJA POR 100 GUANTES - SUPERMAX - VCTO. 05-2027;6.0;;1790.0;0.0;10740.0
1077241-9-SE25;5;42142600;Equipamiento y suministros médicos / Suministros y productos clínicos / Jeringas y accesorios;42142609;Jeringas médicas con aguja;JERINGAS C/AGUJAS N°21 DE 5 ML.;549394 MUNCARE JERINGA DESECHABLE ESTERIL LUER LOCK CON AGUJA 21GX1 12 5ML - CAJA POR 100 JERINGAS - LP YANGZHOU MEDLINE - VCTO. 03-2028;6100.0;;36.0;0.0;219600.0
1077241-9-SE25;6;42142600;Equipamiento y suministros médicos / Suministros y productos clínicos / Jeringas y accesorios;42142609;Jeringas médicas con aguja;JERINGAS C/AGUJAS N°21 DE 10 ML.;549389 MUNCARE JERINGA DESECHABLE ESTERIL LUER LOCK CON AGUJA 21GX1 12 10ML - CAJA POR 100 JERINGAS - LP YANGZHOU MEDLINE - VCTO. 09-2027;500.0;;47.0;0.0;23500.0
1077241-9-SE25;7;42142600;Equipamiento y suministros médicos / Suministros y productos clínicos / Jeringas y accesorios;42142609;Jeringas médicas con aguja;JERINGAS C/AGUJAS N°21 DE 20 ML.;271514 MUNCARE JER. DESECHABLE ESTERIL LUER-LOCK 21GX 1 12 20ML - FACTOR DE VENTA: CAJA POR 50 UNIDADES - LP YANGZHOU MEDLINE - VCTO. 12-2027;100.0;;56.0;0.0;5600.0
1057532-106-SE25;1;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111808;Arriendo de vehículos;ARRIENDO DE VEHICULO PARA TRASLADO DE FUNCIONARIOS DEL SERVICIO DE SALUD OSORNO / Dic 2024;ARRIENDO DE VEHICULO PARA TRASLADO DE FUNCIONARIOS DEL SERVICIO DE SALUD OSORNO / Dic 2024;1.0;;621849.0;0.0;621849.0
1077241-17-SE25;1;42312300;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Productos para la limpieza de heridas y desbridamiento;42312313;Soluciones para la limpieza de heridas;Termopolímero de acrilato/Polifenilmetilsiloxano/Hexametidisiloxano e Isooctano, (igual o similar a CAVILON).;P3MCAV002 CAVILON PELÍCULA PROTECTORA SIN ARDOR SPRAY DE 28 ML (3346E),MARCA: 3M ,FORMATO DE VENTA: CAJA X 12 UNIDADES, CAJA 12 UNIDADES X 12, 3M;12.0;;7415.0;0.0;88980.0
1077241-17-SE25;2;42221500;Equipamiento y suministros médicos / Productos administrados por vía intravenosa y arterial / Accesorios, catéteres y cánulas intravenosas y arteriales;42221504;Catéteres intravenosos periféricos para uso general;LLAVE 3 PASOS;ENFLLA101 LLAVE DE 3 PASOS CON ROTACION 360º ,MARCA: KDL ,FORMATO DE VENTA: CAJA X 50 UNIDADES KDL;100.0;;110.0;0.0;11000.0
1057532-102-SE25;1;91111900;Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Cuidado de niños, personas enfermas y ancianos;91111901;Jardines infantiles o salas cunas;MATRICULAS;CONTRATACION DE CUPOS PARA EL SERVICIO DE ADMINISTRACIÓN DEL BENEFICIO DE SALA CUNA PARA HIJOS/AS FUNCIONARIAS DEPENDIENTES DEL SERVICIO DE SALUD OSORNO, AÑO 2025;14.0;;380000.0;0.0;5320000.0
1057532-97-SE25;1;42171600;Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Productos médicos de urgencia para catástrofes;42171604;Camillas cestas o accesorios;CONVENIO DE ARRIENDO DE 8 CATRES CLINICOS PARA SERVICIO DE SALUD OSORNO, 12 MESES.//Cuota 3 de 12;camas linet eleganza 2 / ( CUOTA CATRES CLINICOS);1.0;;2224074.0;0.0;2224074.0
1077241-10-SE25;1;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311506;Vendas o apósitos compresores;Apósito cloruro de diaquilcarbamilo 7 x 9 cm (igual o similar DACC MALLA);E72165/014 CUTIMED SORBACT 7 X 9CM - APOSITO DE GASA DE ALGODON IMPREGNADO EN DACC. - MARCA : BSN MEDICAL - PROCEDENCIA : ALEMANIA - VIGENCIA DE PRODUCTOS : 2 A 3 ANOS -, CAJA X 40;40.0;;5300.0;0.0;212000.0
1077241-12-SE25;1;42312300;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Productos para la limpieza de heridas y desbridamiento;42312313;Soluciones para la limpieza de heridas;Glicéridos hiperoxigenados de ácidos grasos esenciales (linolénico, linoléico, palmítico y esteárico), fitoesteroles y tocoferol (igual o similar CORPITOL).;UR754235 CORPITOL ACEITE URGO 20 ML F.EMP: CAJA X 1 FRASCO SOLUCION TOPICA DE ACIDOS GRASOS ESENCIALES HIPEROXIGENADOS PARA LA PREVENCION DE LESIONES POR PRESION, TRATAMIENTO DE LPP ESTADIO I Y CUIDADO DE PIEL PERILESIONAL. FORMULACION HIPOALERGENCIA SIN;3.0;;8000.0;0.0;24000.0
1077241-12-SE25;2;42312300;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Productos para la limpieza de heridas y desbridamiento;42312313;Soluciones para la limpieza de heridas;Solución de Ácido Hipocloroso (igual o similar HOCl VASHE);VA000313 VASHE 250 ML F.EMP: CAJA X 12 UNIDS O X BOTELLA SOLUCIÓN LIMPIADORA DE HERIDAS Y PIEL, CON 330 PPM DE ÁCIDO HIPOCLOROSO (LIBRE DE HIPOCLORITO) Y PH 5.5, ANTIMICROBIANO DE AMPLIO ESPECTRO, ANTIBIOFILM DE BREVE EXPOSICIÓN GRACIAS A SU CONCENTRACIÓN;6.0;;17137.0;0.0;102822.0
1077241-11-SE25;1;42221600;Equipamiento y suministros médicos / Productos administrados por vía intravenosa y arterial / Tuberías, juegos de administración y productos relacionados intravenosos y arteriales;42221609;Juegos de administración de tubos arteriales o intravenosos;Bajada de suero macrogoteo 20 gotas/ml.;5110100100 EQUIPO DE MACROGOTEO C TOMA AIRE VENOTEK 150CMS, MARCA VENOTEK, PRECIO COTIZADO POR UNIDAD, FACTOR DE EMPAQUE, 25, ENTREGA EN 2 DIAS HABILES, VENCIMIENTO 4 AÑOS DESDE SU FABRICACIÓN.;200.0;;170.0;0.0;34000.0
1077241-11-SE25;2;42311700;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Cintas adhesivas médicas y quirúrgicas y productos relacionados;42311708;Cintas adhesivas médicas y quirúrgicas para el uso general;TELA MICROPORE DE 2.5 X 9 METROS;9140250910 CINTA MICROPOROSA CON DISPENSADOR 2,5CM X 9,1 MTS, MARCA TECNIKARE, PRECIO COTIZADO POR UNIDAD, FACTOR DE EMPAQUE, 12, ENTREGA EN 2 DIAS HABILES, VENCIMIENTO 4 AÑOS DESDE SU FABRICACIÓN.;24.0;;350.0;0.0;8400.0
1077241-11-SE25;3;42311700;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Cintas adhesivas médicas y quirúrgicas y productos relacionados;42311708;Cintas adhesivas médicas y quirúrgicas para el uso general;TELA MICROPORE DE 5 CM;9140500910 CINTA MICROPOROSA CON DISPENSADOR 5CM X 9,1 MTS, MARCA TECNIKARE, PRECIO COTIZADO POR UNIDAD, FACTOR DE EMPAQUE, 6, ENTREGA EN 2 DIAS HABILES, VENCIMIENTO 4 AÑOS DESDE SU FABRICACIÓN.;24.0;;550.0;0.0;13200.0
