CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-4206-AG25;1;50202300;Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas;50202301;Agua;15 LITOS DE AGUA MINERAL  FORMATO DE LITRO.;;15.0;;1000.0;0.0;0.0
1057532-4206-AG25;2;50161500;Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de chocolates, azúcares y edulcorantes;50161509;Productos de edulcorantes o azúcares naturales;6 KILOS DE AZUCAR FORMATO DE KILO.;;6.0;;1800.0;0.0;0.0
1057532-4206-AG25;3;50221200;Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales procesados;50221202;Cereales en barra;150  BARRAS DE CEREAL;;150.0;;500.0;0.0;0.0
1057532-4206-AG25;4;50201700;Alimentos, bebidas y tabaco / Bebidas / Café y té;50201709;Café instantáneo;5 TARRO DE NESCAFE EN FORMATO DE 400 GRAMOS.;;5.0;;19000.0;0.0;0.0
1057532-4206-AG25;5;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;295 NARANJAS.;;295.0;;400.0;0.0;0.0
1057532-4206-AG25;6;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;300 MANZANAS;;300.0;;400.0;0.0;0.0
1057532-4206-AG25;7;50181900;Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces;50181903;Galletas simples saladas;10 PAQUETES DE GALLETAS  SALADAS.;;10.0;;1800.0;0.0;0.0
1057532-4206-AG25;8;50181900;Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces;50181905;Galletas dulces o pastelitos;20 PAQUETES DE GALLETAS DULCE.;;20.0;;1800.0;0.0;0.0
1057532-4206-AG25;9;50131700;Alimentos, bebidas y tabaco / Productos lácteos y huevos / Productos de leche y mantequilla;50131701;Leche o productos de mantequilla;15 LITROS DE LECHE SIN LACTOSA.;;15.0;;1800.0;0.0;0.0
1057532-4206-AG25;10;50192500;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sandwiches y panecillos con relleno;50192501;Sandwiches y canapés con relleno frescos;105 SANDWICH  AVE PIMIENTO ( HALLULLA CON SERVILLETA Y ALUSA PRODUCTO FRESCO );;105.0;;900.0;0.0;0.0
1057532-4206-AG25;11;50192500;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sandwiches y panecillos con relleno;50192501;Sandwiches y canapés con relleno frescos;345 SANDWICH JAMON QUESO ( HALLULLA CON SERVILLETA Y ALUSA PRODUCTO FRESCO );;345.0;;900.0;0.0;0.0
1057532-4206-AG25;12;50192500;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sandwiches y panecillos con relleno;50192501;Sandwiches y canapés con relleno frescos;200 SANDWICH TOMATE QUESO FRESCO Y PEPINILLO ( HALLULLA CON SERVILLETA Y ALUSA PRODUCTO FRESCO );;200.0;;1000.0;0.0;0.0
1057532-4206-AG25;13;50192100;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Tentempiés;50192110;Nueces o frutos secos;150 BOLSAS SNACK SALADO MIX BRI SNACK / MIX ENERGIA X 30 GRAMOS CADA UNO;;150.0;;600.0;0.0;0.0
1057532-4206-AG25;14;50201700;Alimentos, bebidas y tabaco / Bebidas / Café y té;50201712;Bebidas de Té;100 BOLSAS DE TE.;;100.0;;80.0;0.0;0.0
1057532-4206-AG25;15;50181900;Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces;50181905;Galletas dulces o pastelitos;10 KUCHEN O PIE PARA 30 PERSONAS.;;10.0;;16000.0;0.0;0.0
1057532-4206-AG25;16;50202300;Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas;50202301;Agua;15 LITROS DE AGUA SABORIZADA  FORMATO DE LITRO.;;15.0;;2000.0;0.0;0.0
1057532-4905-SE25;1;91111900;Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Cuidado de niños, personas enfermas y ancianos;91111901;Jardines infantiles o salas cunas;CONTRATACION DE CUPOS PARA EL SERVICIO DE ADMINISTRACIÓN DEL BENEFICIO DE SALA CUNA N°2 PARA HIJOS/AS FUNCIONARIAS DEPENDIENTES DEL SERVICIO DE SALUD OSORNO, AÑO 2025;Mensualidad Sala cuna;6.0;;390000.0;0.0;2340000.0
1057532-4976-CM25;1;0;;0;PASAJE AÉREO NACIONAL;(2237550) PASAJE AÉREO NACIONAL;(2237550) PASAJE AÉREO NACIONAL , Región Metropolitana de Santiago, Las Condes, Por correo electrónico;1.0;;54141.0;0.0;54141.0
1057532-4937-SE25;1;42171600;Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Productos médicos de urgencia para catástrofes;42171604;Camillas cestas o accesorios;CONVENIO DE ARRIENDO DE 8 CATRES CLINICOS PARA SERVICIO DE SALUD OSORNO, 12 MESES.;camas linet eleganza 2 / ( 10 CUOTA CATRES CLINICOS);1.0;;2224074.0;0.0;2224074.0
1057532-4994-CM25;1;0;;0;PASAJE AÉREO NACIONAL;(2237550) PASAJE AÉREO NACIONAL;(2237550) PASAJE AÉREO NACIONAL , Región Metropolitana de Santiago, Las Condes, Por correo electrónico;1.0;;91791.0;0.0;91791.0
1057532-4907-SE25;1;42191800;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Camas para pacientes y accesorios;42191810;Colchones o accesorios de cuidado del paciente;Ítem 7: Colchón Antiescaras Viscoelástico;ID 2230021: COLCHÓN CLÍNICO LESENHILF VISCOELÁSTICO PACIENTE UNIDAD;40.0;;109000.0;0.0;4360000.0
1057532-4907-SE25;2;42191800;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Camas para pacientes y accesorios;42191810;Colchones o accesorios de cuidado del paciente;Ítem 6: Cojín Antiescaras Viscoelástico;ID 2230003 COJÍN ANTIESCARAS LESENHILF VISCOELÁSTICO 42X42X8 CM UNIDAD;60.0;;20000.0;0.0;1200000.0
1077241-87-SE25;1;42295100;Equipamiento y suministros médicos / Productos quirúrgicos / Equipo quirúrgico, accesorios y productos relacionados;42295121;Microscopios, recodos o aumentadores quirúrgicos o accesorios;MICROSCOPIO ESPECULAR OFTALMOLOGÍA  DE ACUERDO A ESPECIFICACIONES TÉCNICAS ADJUNTAS;MICROSCOPIO ESPECULAR OFTALMOLOGÍA  MARCA:NIDEK  MODELO: CEM-530  PAIS DE FABRICACION: JAPÓN  PLAZO DE ENTREGA: 60 DÍAS CORRIDOS  GARANTÍA TÉCNICA: 12 MESES  MANTENIMIENTO PREVENTIVO: 1 MANTENCIÓN ANUAL;1.0;;12019205.0;0.0;12019205.0
1057532-4927-AG25;1;52161500;Muebles, accesorios, electrodomésticos y productos electrónicos / Equipos y accesorios audiovisuales / Equipos audiovisuales y de electrónica menor;52161533;Megáfono;Megáfono , recargable y con puerto USB.   Posee funciones de amplificación y grabación y una potencia de 30W con volumen ajustable, la cual le otorga un rango de alcance de hasta 500 metros de distancia. Su alimentación es por medio de una batería de 7.4V recargable con conexión directa a 220V.  El megáfono Sogno Seguridad tiene un peso aproximado de 850 gramos y es resistente a la intemperie gracias a su resistente estructura. Incluye además un micrófono de mano y conexiones SD,USB y AUX.;Megáfono recargable 25W con micrófono MICROLAB.;1.0;;39900.0;0.0;0.0
