CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-318-CM25;1;0;;0;PASAJE AÉREO NACIONAL;(2237550) PASAJE AÉREO NACIONAL;(2237550) PASAJE AÉREO NACIONAL , Región Metropolitana de Santiago, Las Condes, Por correo electrónico;1.0;;25191.0;0.0;25191.0
1057532-318-CM25;2;0;;0;PASAJE AÉREO NACIONAL;(2237550) PASAJE AÉREO NACIONAL;(2237550) PASAJE AÉREO NACIONAL , Región Metropolitana de Santiago, Las Condes, Por correo electrónico;1.0;;25191.0;0.0;25191.0
1057532-224-SE25;1;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;Convenio de servicios de arriendo e informes de tele electrocardiografía a distancia para los establecimientos de salud de la red de APS de la provincia de Osorno.;Convenio de servicios de arriendo e informes de tele electrocardiografía a distancia para los establecimientos de salud de la red de APS de la provincia de Osorno.;2591.0;;2345.0;0.0;6075895.0
1057532-246-TD25;1;76121900;Servicios de limpieza industrial / Eliminación y tratamiento de desechos / Eliminación de residuos peligrosos;76121901;Eliminación de residuos médicos;Residuos Peligrosos/COSAM RAHUE;Servicios de Manejo,  Retiro, Transporte y  Disposición final de  Residuos Peligrosos y  Especiales;3.0;;1700.0;0.0;0.0
1057532-246-TD25;2;76121900;Servicios de limpieza industrial / Eliminación y tratamiento de desechos / Eliminación de residuos peligrosos;76121901;Eliminación de residuos médicos;Residuos Especiales/ COSAM RAHUE;Servicios de Manejo,  Retiro, Transporte y  Disposición final de  Residuos Peligrosos y  Especiales;4.45;;1700.0;0.0;0.0
1057532-247-TD25;1;76121900;Servicios de limpieza industrial / Eliminación y tratamiento de desechos / Eliminación de residuos peligrosos;76121901;Eliminación de residuos médicos;Residuos Especiales / BASE SAMU;Servicios de Manejo,  Retiro, Transporte y  Disposición final de  Residuos Peligrosos y  Especiales;18.0;;1700.0;0.0;0.0
1057532-153-AG25;1;60101300;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Materiales, artículos y suministros didácticos profesionales y para el desarrollo personal / Adhesivos educativos y suministros;60101316;Tarjetas en blanco;200 TARJETAS PVC BLANCO PARA PORTA CREDENCIAL ( PARA IMPRIMIR);;200.0;;120.0;0.0;0.0
1057532-153-AG25;2;60123200;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Materiales de artesanía de cintas;60123202;Cintas de seda;200 PORTA CREDENCIAL, RIGIDA CONVERTIBLE NEGRO PARA USO HORIZONTAL.;;200.0;;360.0;0.0;0.0
1057532-153-AG25;3;44103100;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Suministros para impresora, fax y fotocopiadora;44103105;Cartuchos de tinta;2 CARTUCHO COLOR ZEBRA 800300-350OLA YMCKO(ZC100/ZC300-200 IMAGENES)800300-35OLA;;2.0;;45900.0;0.0;0.0
1057532-153-AG25;4;31201500;Artículos de fabricación y producción / Cintas adhesivas y selladores / Cinta adhesiva;31201523;Cinta para de tela;30 CINTAS PORTA CREDENCIAL DE COLOR AZUL, CODIGO ORIGINAL #11119c, según carta de color señalada en detalles y letras blancas, terminación gancho universal negro con estampado blanco ( dirección servicio de salud Osorno).;;30.0;;2900.0;0.0;0.0
