CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-257-SE25;1;46191600;Equipos y suministros de defensa, orden público, protección y seguridad / Protección contra incendios / Equipos para combatir incendios;46191601;Extintores;Servicios de Inspección/ Diciembre 2024;SERVICIOS DE MANTENCIÓN PREVENTIVA PARA RED HÚMEDA Y EXTINTORES, DE LOS ESTABLECIMIENTOS PERTENECIENTES AL SERVICIO DE SALUD OSORNO, POR UN PERIODO DE 31 MESES;7.0;;1290.0;0.0;9030.0
1057532-262-SE25;1;46191600;Equipos y suministros de defensa, orden público, protección y seguridad / Protección contra incendios / Equipos para combatir incendios;46191601;Extintores;Servicios de Inspección / Diciembre 2024;SERVICIOS DE MANTENCIÓN PREVENTIVA PARA RED HÚMEDA Y EXTINTORES, DE LOS ESTABLECIMIENTOS PERTENECIENTES AL SERVICIO DE SALUD OSORNO, POR UN PERIODO DE 31 MESES;9.0;;1290.0;0.0;11610.0
1057532-303-SE25;1;72102300;Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Gasfitería, calefacción y aire acondicionado;72102301;Supervisión de instalación, ajuste o mantenimiento;Convenio Servicios de Mantención de Calderas y Red de  Calefacción/Vapor de Establecimientos Dependientes del Servicio de Salud Osorno Periodo 2024- 2025.;I. Mantención Sector Calderas;1.0;;1182000.0;0.0;1182000.0
1057532-303-SE25;2;72102300;Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Gasfitería, calefacción y aire acondicionado;72102302;Instalación, reparación o mantenimiento de sistema;Convenio Servicios de Mantención de Calderas y Red de Calefacción/Vapor de Establecimientos Dependientes del Servicio de Salud Osorno Periodo 2024- 2025.;II. Mantención Red de Calefacción;1.0;;1286000.0;0.0;1286000.0
1057532-263-SE25;1;46191600;Equipos y suministros de defensa, orden público, protección y seguridad / Protección contra incendios / Equipos para combatir incendios;46191601;Extintores;Servicios de Inspección / Diciembre 2024;SERVICIOS DE MANTENCIÓN PREVENTIVA PARA RED HÚMEDA Y EXTINTORES, DE LOS ESTABLECIMIENTOS PERTENECIENTES AL SERVICIO DE SALUD OSORNO, POR UN PERIODO DE 31 MESES;11.0;;1290.0;0.0;14190.0
1057532-260-SE25;1;46191600;Equipos y suministros de defensa, orden público, protección y seguridad / Protección contra incendios / Equipos para combatir incendios;46191601;Extintores;Servicios de Inspección (Peulla Ambulatorio 3 y Residencial 4) / Diciembre 2024;SERVICIOS DE MANTENCIÓN PREVENTIVA PARA RED HÚMEDA Y EXTINTORES, DE LOS ESTABLECIMIENTOS PERTENECIENTES AL SERVICIO DE SALUD OSORNO, POR UN PERIODO DE 31 MESES;7.0;;1290.0;0.0;9030.0
1180747-14-SE24;1;42142400;Equipamiento y suministros médicos / Suministros y productos clínicos / Productos médicos para vacío y succión;42142405;Estuches para sets de instrumental médico o sus accesorios;SET CIRUGÍA MENOR,  marca Amnotec GMBH, Garantía Técnica 38 meses, Plazo de entrega 75 días corridos.;SET CIRUGÍA MENOR-MARCA: AMNOTEC GMBH - PLAZO DE ENTREGA: 75 DÍAS CORRIDOS - GARANTÍA TÉCNICA: 38 MESES;1.0;;890168.0;0.0;890168.0
1180747-14-SE24;2;42142400;Equipamiento y suministros médicos / Suministros y productos clínicos / Productos médicos para vacío y succión;42142405;Estuches para sets de instrumental médico o sus accesorios;SET CURACIÓN,  marca Amnotec GMBH, Garantía Técnica 38 meses, Plazo de entrega 75 días corridos.;SET CURACIÓN-MARCA: AMNOTEC GMBH - PLAZO DE ENTREGA: 75 DÍAS CORRIDOS - GARANTÍA TÉCNICA: 38 MESES;10.0;;44388.0;0.0;443880.0
1180747-14-SE24;3;42143100;Equipamiento y suministros médicos / Suministros y productos clínicos / Equipo y suministros de obstetricia y ginecología;42143101;Catéteres o kits intrauterinos;SET INSERCIÓN DIU;SET INSERCIÓN DIU-MARCA: AMNOTEC GMBH - PLAZO DE ENTREGA: 75 DÍAS CORRIDOS - GARANTÍA TÉCNICA: 38 MESES;4.0;;291024.0;0.0;1164096.0
1180747-14-SE24;4;42143100;Equipamiento y suministros médicos / Suministros y productos clínicos / Equipo y suministros de obstetricia y ginecología;42143102;Dispositivos uterinos o accesorios;SET EXAMEN GINECOLÓGICO;SET EXAMEN GINECOLÓGICO-MARCA: AMNOTEC GMBH - PLAZO DE ENTREGA: 75 DÍAS CORRIDOS - GARANTÍA TÉCNICA: 38 MESES;4.0;;209645.0;0.0;838580.0
