CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-4-AG25;1;82101500;Servicios editoriales, de diseño, publicidad, gráficos y artistas / Publicidad / Publicidad impresa;82101507;Folletos y catálogos publicitarios, servicios de publicidad y distribución;100 FOLLETOS TAMAÑO 50X70 CM, PAPEL COUCHE 200 GRAMOS COLORES 4/0 TERMINACION BARNIZ DE MAQUINA CORTE RECTO.;100 FOLLETOS TAMAÑO 50X70 CM, PAPEL COUCHE 200 GRAMOS COLORES 4/0 TERMINACION BARNIZ DE MAQUINA CORTE RECTO;100.0;;1199.0;0.0;0.0
1077241-141-SE24;1;41116200;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Suministros y equipos para tratamiento de enfermos;41116205;Kits de exámenes rápidos;Polymedco OC80 Latex Reagent 2x100 tests.;Según cotización adjunta;25.0;;693528.0;0.0;17338200.0
1077241-141-SE24;2;41116200;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Suministros y equipos para tratamiento de enfermos;41116205;Kits de exámenes rápidos;Polymedco OC80B Buffer 1x200ml.;Según cotización adjunta;18.0;;85534.0;0.0;1539612.0
1077241-141-SE24;3;41116200;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Suministros y equipos para tratamiento de enfermos;41116205;Kits de exámenes rápidos;Polymedco OC80W Wash Concentrate 1x120ml.;Según cotización adjunta;6.0;;36870.0;0.0;221220.0
1077241-141-SE24;4;41116200;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Suministros y equipos para tratamiento de enfermos;41116205;Kits de exámenes rápidos;Polymedco OCS1 Sampling Bottles 4x50 frascos.;Según cotización adjunta;25.0;;367200.0;0.0;9180000.0
1077241-141-SE24;5;41116200;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Suministros y equipos para tratamiento de enfermos;41116205;Kits de exámenes rápidos;Polymedco OC80CUV Cuvettes 100 cubetas;Según cotización adjunta;50.0;;35006.0;0.0;1750300.0
1077241-141-SE24;6;41116200;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Suministros y equipos para tratamiento de enfermos;41116205;Kits de exámenes rápidos;Polymedco TT-88 Instrument Cup, bolsas de 500 c/u.;Según cotización adjunta;3.0;;35204.0;0.0;105612.0
1077241-141-SE24;7;41116200;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Suministros y equipos para tratamiento de enfermos;41116205;Kits de exámenes rápidos;Polymedco OC80C Calibration Kit 10x1 ml (cal) + 2x45 ml (diluent);Según cotización adjunta;5.0;;201000.0;0.0;1005000.0
1077241-141-SE24;8;41116200;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Suministros y equipos para tratamiento de enfermos;41116205;Kits de exámenes rápidos;Polymedco OCQN FOBT-CHEK Negativo Control 5x1 ml.;Según cotización adjunta;12.0;;85000.0;0.0;1020000.0
1077241-141-SE24;9;41116200;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Suministros y equipos para tratamiento de enfermos;41116205;Kits de exámenes rápidos;Polymedco OCQP FOBT-CHEK Control Positivo 5x1 ml.;Según cotización adjunta;12.0;;85000.0;0.0;1020000.0
1057532-113-SE25;1;78180100;Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Mantención o reparación de vehículos;78180103;Servicios de cambio de fluidos de aceite o de la t;“CONVENIO DE SERVICIOS DE MANTENCIÓN PREVENTIVA, CORRECTIVA Y/O REPARATIVA VEHÍCULOS MULTIMARCAS DEPENDIENTES DEL SERVICIO DE SALUD OSORNO AÑO 2024 - 2025” LP 1057532-73-LQ23.;MANTENCIÓN CORRECTIVA EN AMBULANCIA MERCEDES FORD TRANSIT, PPU: KX.SL-77 DE DOTACIÓN DE LA BASE SAMU OSORNO // PRESUPUESTO N°25118 // 22.06.002.002 // 73-LQ23;1.0;;1889008.0;0.0;1889008.0
