CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-2221-AG24;1;80111500;Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de recursos humanos / Consultorías para el desarrollo de recursos humanos;80111504;Formación, capacitación y entrenamiento de personal;CURSO PROGRAMA DE CAPACITACIÓN PARA 100 PERSONAS POR 2 DÍAS, DE ACUERDO A COMPRA ÁGIL 1057532-884-COT24;CURSO PROGRAMA DE CAPACITACIÓN PARA 100 PERSONAS POR 2 DÍAS, DE ACUERDO A COMPRA ÁGIL 1057532-884-COT24;1.0;;1740000.0;0.0;0.0
1057532-2091-SE24;1;80111500;Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de recursos humanos / Consultorías para el desarrollo de recursos humanos;80111504;Formación, capacitación y entrenamiento de persona;CURSO PROGRAMA DE REANIMACIÓN NEONATAL (PRN) PARA 15 CUPOS;CURSO PROGRAMA DE REANIMACIÓN NEONATAL (PRN) PARA 15 CUPOS;1.0;;2925000.0;0.0;2925000.0
1077241-117-AG24;1;30151900;Artículos para estructuras, obras y construcciones / Materiales para terminaciones exteriores / Materiales para acabado;30151901;Toldos;1 TOLDO VELA 9X7 MTS;1 TOLDO VELA 9X7 MTS;1.0;;800000.0;0.0;0.0
1077241-101-AG24;1;31201600;Artículos de fabricación y producción / Cintas adhesivas y selladores / Adhesivos y selladores;31201611;Adhesivos de láminas;-01 Resma Adhesivos de lamina:  -Adhesivos de lamina   para termolaminar.  -Poucher tamaño carta.   -125 micas.  Según Cotización del Proveedor Adjunta.;-01 Resma Adhesivos de lamina:  -Adhesivos de lamina   para termolaminar.  -Poucher tamaño carta.   -125 micas.;1.0;;18000.0;0.0;0.0
1057532-1794-AG23;1;50181900;Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces;50181901;Pan fresco;PAN FRESCO CORRIENTE / 2 KILOS DIARIOS A ENTREGAR /TOTAL AÑO 2024// 732 KILOS;;732.0;;2100.0;0.0;0.0
1057532-1144-SE24;1;86101800;Educación, formación, entrenamiento y capacitación / Formación profesional / Desarrollo de recursos humanos;86101808;Desarrollo de recursos humanos en el sector público;PROGRAMA DE COACHING PARA JEFATURAS INTERMEDIAS;PROGRAMA DE COACHING PARA JEFATURAS INTERMEDIAS PARA 25 CUPOS/60 HORAS PEDAGÓGICAS POR CUPO//;1.0;;11580000.0;0.0;11580000.0
1057532-2168-AG24;1;73141700;Servicios de producción y fabricación industrial / Industrias de fibras, textiles y tejidos / Producción de telas y cueros;73141707;Servicios de fabricación de trajes, chaquetas o abrigos tejidos;Parkas de acuerdo a especificaciones técnicas adjuntas;;19.0;;53809.0;0.0;0.0
1057532-1402-AG24;1;90101700;Servicios de Viajes, alimentación, alojamiento y entretenimiento / Restaurantes y catering / Servicios de cafetería;90101701;Gestión de cafetería;COFFE BREAK Mañana, 10:30 a 11:00 aprox, (fecha y lugar de la actividad a confirmar, Entre Octubre y Noviembre 2024);Servicio de Cafeteria;70.0;;2700.0;0.0;0.0
1057532-1402-AG24;2;90101700;Servicios de Viajes, alimentación, alojamiento y entretenimiento / Restaurantes y catering / Servicios de cafetería;90101701;Gestión de cafetería;COFFE BREAK tarde, 15:30 a 16:00 aprox, (fecha y lugar de la actividad a confirmar, Entre Octubre y Noviembre 2024 );Servicio de Cafeteria;35.0;;2300.0;0.0;0.0
1057532-530-AG24;1;47131800;Equipos y suministros de limpieza / Suministros de limpieza / Soluciones de limpieza y desinfección;47131803;Desinfectantes domésticos;CLORO GEL SIN AROMA BOTELLA 900 ML UNIDAD;;100.0;;898.0;0.0;0.0
1057532-530-AG24;2;47121600;Equipos y suministros de limpieza / Equipo de limpieza / Máquinas y accesorios para suelos;47121605;Limpiadores de suelo;LIMPIADOR DE PISOS CONCENTRADO MULTIUSO BOTELLA 900 ML UNIDAD;;100.0;;920.0;0.0;0.0
1057532-530-AG24;3;42281700;Equipamiento y suministros médicos / Productos para la esterilización médica / Soluciones y equipo de limpieza pre-esterilización;42281704;Detergentes o limpiadores de instrumentos;LAVALOZAS CONCENTRADO LAVADO MANUAL ANTIGRASA CÍTRICO 750 ML UNIDAD;;100.0;;1050.0;0.0;0.0
1057532-530-AG24;4;47131800;Equipos y suministros de limpieza / Suministros de limpieza / Soluciones de limpieza y desinfección;47131803;Desinfectantes domésticos;DESINFECTANTE SUPERFICIES EN AEROSOL ANTIBACTERIAL 360 ML UNIDAD;;50.0;;1690.0;0.0;0.0
1057532-530-AG24;5;53131600;Ropa, maletas y productos de aseo personal / Artículos de baño o tocador / Artículos de baño y cuerpo;53131608;Jabones;JABÓN NEUTRO-GLICERINA LÍQUIDO DOYPACK 1000 ML UNIDAD;;100.0;;1719.0;0.0;0.0
1057532-530-AG24;6;47131600;Equipos y suministros de limpieza / Suministros de limpieza / Escobas, traperos, cepillos y accesorios;47131602;Paños de limpieza absorbente;PAÑO ABSORBENTE MULTIUSO FIBRO CELULOSA PAQUETE DE 6 UNIDADES;;20.0;;2464.0;0.0;0.0
