CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-5488-SE25;1;90101600;Servicios de Viajes, alimentación, alojamiento y entretenimiento / Restaurantes y catering / Servicios de comedor y banquetes;90101603;Servicios de catering;Servicio de Cafetería para los días 27 de Noviembre y 10 de Diciembre 2025  Jornada PM / 50 raciones diarias/ por los 2 días 100 raciones/ lugar a definir;FSC N°428//Servicios de Cafetería para Inducción Decreto 21, Centro de Costo PESPI// Dpto. Participación Ciudadana;100.0;;3490.0;0.0;349000.0
1057532-5619-SE25;1;15101500;Combustibles, lubricantes y anticorrosivos / Combustibles líquidos / Petróleo y derivados;15101505;Diesel;Convenio Suministro Petróleo Diésel para Calderas de Dispositivos Dependientes del Servicio de Salud Osorno// DSSO Rodriguez.;COTIZACIÓN SEGÚN ADJUNTOS;1000.0;;1055.0;0.0;1055000.0
1057532-5317-AG25;1;82101500;Servicios editoriales, de diseño, publicidad, gráficos y artistas / Publicidad / Publicidad impresa;82101507;Folletos y catálogos publicitarios, servicios de publicidad y distribución;CUADERNILLOS.;;4000.0;;141.0;0.0;0.0
1057532-5509-AG25;1;10161700;Artículos para plantas y animales / Productos de floricultura y silvicultura / Flores cortadas;10161707;Arreglo de flores cortadas;Ramos Florales (Adjuntar fotografía);Ramos Florales;6.0;;12500.0;0.0;0.0
1057532-5436-SE25;1;42271700;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Sistemas y dispositivos de terapia de entrega de oxígeno;42271701;Cilindros de gas médicos o dispositivos relacionad;RECARGA CILINDROS DE 0,4 m3 OXÍGENO;RECARGA CILINDROS DE 0,4 m3 OXÍGENO;25.0;;3384.0;0.0;84600.0
1057532-5436-SE25;2;42271700;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Sistemas y dispositivos de terapia de entrega de oxígeno;42271701;Cilindros de gas médicos o dispositivos relacionad;Flete por CILINDROS;Flete por CILINDROS;25.0;;8849.0;0.0;221225.0
1057532-5568-SE25;1;85122100;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Rehabilitación;85122109;Rehabilitación para gente con discapacidades cróni;ADQUISICIÓN DE PRESTACIONES PARA PROGRAMA DE REHABILITACIÓN TIPO II PARA EL SERVICIO DE SALUD OSORNO  CONTRATO APROBADO POR RES. EXENTA N°3930 DEL 14 DE MARZO DE 2025.   -PERIODO: OCTUBRE 2025.;ADQUISICIÓN DE PRESTACIONES PARA PROGRAMA DE REHABILITACIÓN TIPO II PARA EL SERVICIO DE SALUD OSORNO  CONTRATO APROBADO POR RES. EXENTA N°3930 DEL 14 DE MARZO DE 2025.   -PERIODO: OCTUBRE 2025.;920.0;;18705.0;0.0;17208600.0
1057532-5633-AG25;1;73152100;Servicios de producción y fabricación industrial / Servicios de apoyo o soporte a la fabricación / Servicios de mantenimiento y reparación de equipo de fabricación;73152102;Servicio de reparación de equipo de fabricación;1 Servicio de Mantención preventiva de acuerdo a requerimientos del fabricante.   + Cambio del Cardtridge MC-10;Servicio de Mantención plotter Canon IPF670  + Cambio MC-10;1.0;;369000.0;0.0;0.0
1057532-5535-AG25;1;25172500;Vehículos y equipamiento en general / Componentes para vehículos en general / Neumáticos y cámaras de neumáticos;25172504;Neumáticos para camionetas o automóviles;NEUMATICOS 205-75 R16 / SEGUN ESPECIFICACIONES ADJUNTAS;205/75 R16C AGILIS 3 110/108R MICHELIN, Garantía 5 años, taller DACSA OSORNO. Dirección: Colón 745, Osorno. Contacto en taller: Ricardo Calderon.;4.0;;167000.0;0.0;0.0
1057532-5535-AG25;2;25172500;Vehículos y equipamiento en general / Componentes para vehículos en general / Neumáticos y cámaras de neumáticos;25172504;Neumáticos para camionetas o automóviles;NEUMATICOS 245-70 R16 / SEGUN ESPECIFICACIONES ADJUNTAS;LT245/70R16 GOODYEAR WGLR WORKHORSE AT 113T, Garantía 5 años, taller DACSA OSORNO. Dirección: Colón 745, Osorno. Contacto en taller: Ricardo Calderon.;4.0;;164000.0;0.0;0.0
