CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-4488-AG25;1;31261500;Artículos de fabricación y producción / Cubiertas, cajas y envoltorios / Cubiertas y cajas;31261501;Cubiertas y cajas de plástico;2 Caja plastica de 100 litros (45x40x94 cm);2 Caja plastica de 100 litros (45x40x94 cm);2.0;;12605.0;0.0;0.0
1057532-4478-AG25;1;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121701;Lápiz pasta;10 Caja de 50 unidades (Lapiz Pasta Azul) Segun EETT.;;10.0;;11600.0;0.0;0.0
1057532-4478-AG25;2;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121707;Lápices de colores;12 estuches de 12 lapices Lapiz Scripto Segun EETT.;;12.0;;990.0;0.0;0.0
1057532-4478-AG25;3;14111600;Productos de papel / Productos de papel / Papel fantasía;14111606;Papel artístico o papel Kraft;50 Pliegos papel kraft  80*110 Segun EETT.;;50.0;;131.0;0.0;0.0
1057532-4478-AG25;4;44111900;Equipos, accesorios y suministros de oficina / Accesorios de oficina y escritorio / Tableros o pizarras;44111905;Pizarras para plumón y accesorios;2 Cajas de 10 Plumones Azules Segun EETT. 2 Cajas de 10 Plumones Rojo;;4.0;;3870.0;0.0;0.0
1057532-4478-AG25;5;14121500;Productos de papel / Papel y cartón para uso industrial / Cartón y papel para embalaje;14121503;Cartulina;10 Pliego Cartulinas amarillas 50*70 	 10 Pliego Cartulinas azules 50*70  10 Pliego Cartulinas rojas 50*70  10 Pliego Cartulinas verde 50*70  10 Pliego Cartulinas rosadas 50*70  Segun EETT.;;50.0;;209.0;0.0;0.0
1057532-4478-AG25;6;44121600;Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de escritorio;44121624;Tijeras;10 Tijeras Escolar  Segun EETT.;;10.0;;580.0;0.0;0.0
1057532-4478-AG25;7;31201500;Artículos de fabricación y producción / Cintas adhesivas y selladores / Cinta adhesiva;31201515;Cintas de papel;4 rollos Masking Tape de 30 mm Segun EETT.;;4.0;;1229.0;0.0;0.0
1057532-4478-AG25;8;31201500;Artículos de fabricación y producción / Cintas adhesivas y selladores / Cinta adhesiva;31201512;Cinta Transparente;3 pack de 3 unidades (18 mm)  Segun EETT.;;3.0;;741.0;0.0;0.0
1057532-4478-AG25;9;44122000;Equipos, accesorios y suministros de oficina / Suministros de oficina / Carpetas de archivo y separadores;44122011;Carpetas para archivos;300 Carpetas Carton Básica color azul	 300 Carpetas Carton Básica color rojo	 300 Carpetas Carton Básica color verde	 300 Carpetas Carton Básica color amarilla	 Segun EETT.;;1200.0;;193.0;0.0;0.0
1057532-4478-AG25;10;60121500;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Utensilios de dibujo, suministros y accesorios;60121502;Rotuladores de base disolvente;Plumón permanente negro	1 caja	de 12 plumones plumon permanente azul	1 caja	de 12 plumones plumon permanente verde	1 caja	de 12 plumones plumon permanente rojo	1 caja	de 12 plumones Segun EETT.;;4.0;;4920.0;0.0;0.0
1057532-4478-AG25;11;55121800;Productos impresos y publicaciones / Etiquetado y accesorios / Documentos de identificación;55121804;Distintivos o porta distintivos;1200 Porta Credencial Transparente con Clip y Gancho Segun EETT.;1200 Porta Credencial Transparente con Clip y Gancho Segun EETT.;1200.0;;93.0;0.0;0.0
1057532-4478-AG25;12;44101800;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas calculadoras y accesorios;44101801;Calculadoras o accesorios;1 Calculadora	 Segun EETT.;1 Calculadora	 Segun EETT.;1.0;;2860.0;0.0;0.0
1057532-4478-AG25;13;60105700;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Materiales, artículos y suministros didácticos profesionales y para el desarrollo personal / Álbumes o libros de recuerdos y suministros;60105704;Barras de pegamento libres de ácido;2 cajas	De stick fix de 12 Unidades  Segun EETT.;2 cajas	De stick fix de 12 Unidades  Segun EETT.;2.0;;11040.0;0.0;0.0
1057532-4490-AG25;1;41115800;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Analizadores, accesorios y suministros clínicos y de diagnósticos;41115830;Analizadores de glucosa;5 contenedores de cintas hemo flujo test (presentación de 50 cintas c/u) para uso en MÁQUINA ACCUCHEK INSTANT;5 contenedores de cintas hemo flujo test (presentación de 50 cintas c/u) para uso en MÁQUINA ACCUCHEK INSTANT;5.0;;15900.0;0.0;0.0
